ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:XP,10.82,20.64,18.64,17.9,85635961.43
NYSE:CAVA,46.57,172.4299,46.59,53.7,323178943.27
NASDAQ:ASPI,3.65,14.49,7.66,10.76,63678288.43
NASDAQ:CRDO,29.09,193.5,162.74,166.62,849925214.16
NASDAQ:STNE,7.7223,19.95,18.87,18.69,77638117.30
NASDAQ:CG,33.02,69.848,52.49,56.57,199934514.45
NYSE:BLSH,43.61,118.0,44.59,49.95,99298196.94
NYSE:DHR,171.0,258.23,210.67,215.05,691884969.60
NYSE:ARX,11.2,31.18,12.05,11.35,11302973.56
NYSE:VTEX,3.915,6.93,4.32,4.36,5242796.51
NASDAQ:PAX,9.43,16.24,14.97,14.49,9773274.74
NYSE:FN,148.55,498.0,461.24,438.0,359957629.24
NYSE:XYL,100.4746,154.27,150.34,151.53,200703132.30
NYSE:RRX,90.56,185.28,135.36,145.07,140158148.69
NYSE:ROK,215.0,396.89,372.5,365.66,309124783.27
NASDAQ:CCOI,24.2501,86.76,24.95,40.21,46299064.66
NASDAQ:VNDA,3.8092,5.7,4.41,4.32,4126417.18
NYSE:FDP,26.5,40.75,36.51,34.98,13619910.22
NYSE:DEA,7.79,23.825,21.44,21.51,13086118.36
NYSE:FCN,149.31,209.13,163.98,168.16,81896492.45
