ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:WULF,2.06,17.05,16.1,13.64,711641020.43
NASDAQ:AGNC,7.85,10.6282,10.05,10.3,245064790.91
NYSE:IONQ,14.15,84.64,58.4,62.8,1751881712.39
NYSE:UAA,4.45,11.89,4.57,4.85,45227553.61
NASDAQ:HST,12.22,19.365,16.13,16.64,111710990.00
NASDAQ:CRDO,29.09,193.5,180.64,154.96,820187682.08
NASDAQ:CG,33.02,69.848,51.81,58.22,193533403.65
NASDAQ:PGEN,0.6513,5.225,4.16,4.3,16055102.62
NYSE:UA,4.3,10.62,4.39,4.68,20610437.59
NASDAQ:ASPI,3.65,14.49,9.15,10.09,71906301.94
NYSE:CAVA,51.37,172.4299,52.61,62.94,238814272.02
NYSE:DRH,6.185,10.0,7.98,7.82,23995027.86
NASDAQ:XP,10.82,20.64,18.35,17.63,72841174.10
NYSE:OHI,35.04,43.405,41.98,40.92,73046138.18
NASDAQ:PCSA,0.15,1.5,0.3701,0.311,2069367.92
NASDAQ:STNE,7.7223,19.95,19.02,19.39,68262266.99
NASDAQ:TROW,77.85,125.8078,101.71,104.91,163971832.95
NASDAQ:NVAX,5.01,11.55,7.91,8.7,26781313.54
NYSE:MKC,63.15,86.24,63.84,67.13,158315913.79
NASDAQ:REKR,0.621,3.42,2.51,2.93,15030524.41
