ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:STNE,7.7223,19.95,16.87,18.87,124088743.62
NASDAQ:ASPI,3.65,14.49,8.0,7.66,55836173.12
NASDAQ:CRDO,29.09,193.5,142.95,162.74,869281575.64
NYSE:CAVA,45.5658,172.4299,48.2,46.59,282623635.14
NYSE:VTEX,3.65,6.93,3.94,4.32,9602553.71
NASDAQ:CG,33.02,69.848,53.41,52.49,205835855.18
NYSE:DHR,171.0,258.23,221.2,210.67,758086763.00
NASDAQ:XP,10.82,20.64,19.08,18.64,115303071.70
NYSE:BLSH,40.7501,118.0,41.02,44.59,99848142.64
NYSE:XYL,100.4746,154.27,147.27,150.34,169237500.30
NYSE:FN,148.55,498.0,402.47,461.24,366938390.50
NYSE:ARX,11.2,31.18,13.76,12.05,17239411.75
NASDAQ:VNDA,3.8092,5.7,4.34,4.41,2691402.94
NYSE:TGS,19.74,34.37,30.04,29.23,13539050.80
NYSE:DEA,7.79,23.825,21.36,21.44,12209436.43
NYSE:NOTE,0.4031,5.59,2.53,3.0,814120.73
NYSE:FDP,26.5,40.75,35.94,36.51,13332184.30
NYSE:FCN,149.31,208.28,164.96,163.98,55954856.75
NASDAQ:PAX,9.43,16.24,14.89,14.97,9978410.64
NASDAQ:IBEX,18.75,42.99,35.98,36.86,3571059.42
