ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:STNE,7.7223,19.95,16.83,19.01,101912453.59
NYSE:DD,33.335,85.12,39.8,81.65,416285999.71
NASDAQ:CRDO,29.09,193.5,163.61,187.62,857515499.20
NYSE:VTEX,3.65,6.93,3.92,4.49,6573364.81
NASDAQ:XP,10.82,20.64,18.61,18.22,81809345.34
NYSE:BLSH,42.55,118.0,45.08,50.57,98581344.06
NYSE:FN,148.55,498.0,449.13,440.57,357750015.36
NYSE:ARX,11.2,31.18,12.64,11.62,11212282.62
NYSE:FDP,26.5,40.75,37.29,35.35,14336062.34
NASDAQ:PAX,9.43,16.24,14.81,14.57,9710236.81
NASDAQ:CWCO,22.69,36.875,34.81,34.01,3102966.15
NYSE:KAI,264.32,429.95,269.06,276.66,51776156.33
NYSE:SEM,11.65,40.98,13.33,13.83,17705626.96
NYSE:EPAC,36.51,51.91,40.24,41.04,13410215.11
NYSE:RRX,90.56,182.7,135.96,140.89,144689696.73
NASDAQ:GLRE,11.565,15.375,12.97,12.12,1858867.47
NYSE:NPWR,1.48,14.2777,3.43,3.82,7234256.20
NYSE:IR,65.61,106.03,77.5,76.33,331947728.87
NYSE:LXFR,9.4111,15.4,12.34,12.2,1341321.70
NASDAQ:AMSC,13.98,70.4857,38.86,59.23,69624165.79
