ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:FHB,20.32,28.8,23.69,24.89,34106022.55
NYSE:BOH,57.445,82.7,63.35,66.61,21777574.90
NYSE:CPF,23.16,33.25,28.53,29.61,3727748.95
NYSE:HE,8.14,13.41,11.4,11.49,20230648.33
NYSE:MATX,86.97,159.2,104.28,108.46,43173154.06
NYSE:ALEX,15.39,19.95,15.74,15.84,6807548.37
NASDAQ:APLT,0.2182,10.48,0.2984,0.9201,10914358.64
NYSE:LOB,22.68,50.16,30.04,31.96,7909140.01
NYSE:SEM,11.65,39.74,12.8,13.44,12330357.90
NYSE:FFWM,4.415,8.52,4.9,5.12,5539111.60
NASDAQ:NAKA,0.5257,34.77,0.5601,0.7002,10801075.33
NYSE:SNV,35.94,61.06,45.11,45.89,42158576.96
NYSE:PFS,14.335,22.24,18.01,18.86,13718274.52
NYSE:FCF,13.54,19.96,15.6,16.01,10838624.11
NYSE:BANC,11.52,18.24,16.51,17.51,34106578.09
NYSE:TFC,33.56,49.055,44.34,45.31,342909643.34
NYSE:KEY,12.725,20.0395,17.19,18.08,352057613.74
NYSE:STEL,24.125,32.38,29.9,30.43,4766099.08
NYSE:MCB,47.08,81.33,68.77,69.74,6315004.07
NYSE:CUBI,40.75,72.51,64.33,67.53,15821708.87
