ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NAKA,0.44,34.77,0.4442,0.5534,8278719.70
NASDAQ:DENN,2.85,7.66,6.14,6.14,16251984.02
NYSE:DDD,1.32,4.9991,2.04,2.08,4959724.51
NYSE:LRN,61.89,171.17,63.17,62.74,104433978.05
NYSE:SON,38.65,52.77,40.74,40.31,42583861.10
NASDAQ:UCB,22.93,35.38,30.34,28.94,20450870.30
NASDAQ:BLKB,54.56,88.95,54.88,57.78,21536819.43
NYSE:NGVT,28.49,60.77,50.96,47.12,15148502.09
NASDAQ:SCSC,28.75,53.9,40.2,38.79,5988075.95
NASDAQ:SFST,29.14,52.6,49.7,47.08,1393862.84
NASDAQ:WRLD,104.99,185.48,148.57,131.84,9425138.87
NYSE:RM,25.41,46.0,36.88,36.11,2057880.66
NYSE:COUR,5.76,13.56,7.83,8.12,22741914.95
NASDAQ:APEI,18.765,39.83,34.29,33.14,13135152.90
NYSE:CHGG,0.4401,2.725,0.9458,1.02,2651516.53
NYSE:FC,14.035,39.22,14.81,14.66,2607871.62
NYSE:DD,33.335,85.12,38.47,38.65,236828060.62
NYSE:MFG,4.04,7.11,6.7,6.78,24087034.15
NASDAQ:UDMY,4.86,10.61,5.01,4.92,9076345.80
NASDAQ:CASH,64.45,86.0,69.83,66.47,11414924.44
