ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:NAKA,0.4277,34.77,0.4647,0.5601,7868380.84
NASDAQ:DENN,2.85,7.66,6.19,6.13,15342511.94
NYSE:DDD,1.32,4.9991,2.02,2.08,4890834.42
NYSE:LRN,61.89,171.17,62.96,64.57,98086288.70
NYSE:SON,38.65,52.77,41.57,40.05,41824801.77
NASDAQ:UCB,22.93,35.38,31.23,29.35,21214561.52
NASDAQ:BLKB,54.56,88.95,56.41,57.82,21684632.80
NYSE:NGVT,28.49,60.77,52.16,47.99,14623905.18
NASDAQ:SCSC,28.75,53.9,41.13,38.69,6198327.54
NASDAQ:SFST,29.14,52.6,51.1,47.92,1411392.05
NASDAQ:WRLD,104.99,185.48,153.52,132.08,9257926.14
NYSE:RM,25.41,46.0,37.5,36.2,2135401.38
NYSE:COUR,5.76,13.56,7.9,8.19,23695631.90
NASDAQ:APEI,18.765,39.83,34.93,33.43,11178170.13
NYSE:CHGG,0.4401,2.725,0.9008,1.05,2177974.93
NYSE:FC,14.035,39.22,15.47,15.13,2635656.48
NYSE:DD,33.335,85.12,38.78,38.7,233189917.62
NYSE:MFG,4.04,7.11,6.86,6.55,17763986.88
NASDAQ:UDMY,4.86,10.61,5.06,4.97,9270956.08
NASDAQ:CASH,64.45,86.0,71.48,66.88,11884145.14
