ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:STNE,7.7223,19.95,17.55,19.04,112739771.27
NASDAQ:ASPI,3.65,14.49,8.87,8.43,58590149.46
NASDAQ:CRDO,29.09,193.5,160.34,173.16,852551931.75
NYSE:CAVA,45.5658,172.4299,48.75,50.37,323917047.10
NYSE:VTEX,3.65,6.93,4.07,4.54,9129356.92
NASDAQ:CG,33.02,69.848,55.07,52.05,208069782.27
NYSE:DHR,171.0,258.23,219.4,212.21,677903926.27
NASDAQ:XP,10.82,20.64,19.21,18.52,113163894.34
NYSE:BLSH,42.55,118.0,45.5,48.32,96925817.68
NYSE:XYL,100.4746,154.27,149.87,150.68,166264418.78
NYSE:FN,148.55,498.0,447.49,486.91,354665217.39
NYSE:ARX,11.2,31.18,12.6,12.31,14273287.31
NASDAQ:VNDA,3.8092,5.7,4.41,4.44,3467146.31
NYSE:TGS,19.74,34.37,30.53,29.78,14743331.55
NYSE:DEA,7.79,23.825,21.38,21.5,12079281.25
NYSE:NOTE,0.4031,5.59,2.72,3.31,819557.29
NYSE:FDP,26.5,40.75,36.73,36.42,13986153.82
NYSE:FCN,149.31,208.28,165.36,166.81,57359651.42
NASDAQ:PAX,9.43,16.24,15.14,15.2,9855500.51
NASDAQ:IBEX,18.75,42.99,36.8,37.42,3613987.32
