ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:FHB,20.32,28.28,24.92,24.08,43818697.39
NYSE:HE,8.14,13.41,11.76,11.37,22695140.93
NYSE:BOH,57.445,79.42,65.54,63.7,23073712.80
NYSE:ALEX,15.3359,19.76,15.63,15.42,6064714.16
NYSE:CPF,23.16,32.33,29.74,28.81,3694667.11
NYSE:MATX,86.97,156.95,108.98,102.05,31006363.15
NYSE:PSA,256.6,349.08,274.54,265.45,267985675.40
NYSE:DD,33.335,85.12,39.77,37.12,212833177.60
NASDAQ:ICON,0.04,3.35,0.7978,0.9,3443652.91
NYSE:LOMA,7.04,14.17,12.48,11.29,7143272.41
NYSE:LXP,6.85,52.52,48.5,46.19,35123174.52
NYSE:BBAR,7.76,25.01,16.06,14.74,12726074.50
NASDAQ:GGAL,25.89,74.0,53.57,48.43,84650253.94
NYSE:CEPU,7.43,16.6,15.9,14.24,4380698.09
NYSE:BMA,38.3,118.415,85.78,76.69,41894389.16
NYSE:CLDT,5.83,10.0,6.78,6.4,1434886.91
NYSE:IIPR,44.58,111.11,49.45,44.58,15664952.12
NYSE:TGS,19.74,34.37,31.3,30.1,6021022.24
NYSE:YPF,22.82,47.429,36.82,37.01,72160648.99
NYSE:TEO,6.43,15.535,12.62,12.04,2321855.52
