ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.46,6.51,13059306.61
NASDAQ:VBTX,20.37,34.96,31.79,33.07,37571719.09
NYSE:SFBS,66.48,101.37,81.08,80.37,16730837.43
NYSE:OBK,28.8,41.165,34.84,34.32,4052521.90
NYSE:EQBK,34.1116,50.845,41.21,40.34,2630323.41
NASDAQ:BFST,20.07,30.2978,23.6,23.42,2250383.89
NASDAQ:SBSI,25.85,38.0,28.25,27.82,3381180.64
NYSE:RF,17.74,27.96,25.29,26.21,553217948.39
NASDAQ:HBCP,39.59,61.07,54.45,54.21,1440256.08
NYSE:SEM,11.65,40.98,14.24,12.92,19777662.33
NYSE:IBN,27.416,34.565,30.74,30.54,130009442.67
NYSE:TFC,33.56,49.055,44.14,45.57,300283931.80
NYSE:FCF,13.54,19.96,16.73,16.85,9011344.44
NYSE:STEL,24.125,32.38,30.86,30.0,5790567.76
NASDAQ:IBOC,54.11,76.91,67.88,68.63,10905141.17
NYSE:MTB,150.75,225.7,188.07,195.29,196815126.62
NASDAQ:WSFS,42.44,62.75,53.8,53.48,13084710.64
NASDAQ:SYBT,59.98,83.83,70.15,69.17,8276847.77
NASDAQ:UCB,22.93,35.38,32.01,30.93,19033301.79
NYSE:FFWM,4.415,8.52,5.94,5.54,3116471.68
