ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:RF,17.74,27.96,24.74,25.29,682286676.59
NYSE:OBK,28.8,41.165,33.8,34.84,5013739.69
NASDAQ:SBSI,25.85,38.0,27.82,28.25,3432073.07
NASDAQ:WASH,24.95,40.59,26.89,28.36,5621025.17
NASDAQ:VBTX,20.37,34.96,31.67,31.79,48006872.39
NYSE:SEM,11.65,40.98,13.6,14.24,20754544.74
NYSE:FCF,13.54,19.96,16.42,16.73,8875609.17
NYSE:BY,22.63,32.89,27.27,27.56,4300757.32
NASDAQ:BANF,97.02,138.77,122.69,125.11,12583909.82
NASDAQ:QCRH,60.83,96.08,71.07,74.87,7919170.45
NASDAQ:TBBK,40.51,81.6526,78.12,76.62,39189403.38
NASDAQ:SYBT,60.75,83.83,68.96,70.15,8262552.11
NASDAQ:NRIM,20.24,100.21,21.09,21.25,2164973.67
NYSE:GBCI,36.76,60.67,48.02,48.0,54335681.54
NASDAQ:CASH,64.45,86.0,75.57,74.43,12512020.80
NYSE:MFG,4.04,6.87,6.28,6.46,13978490.19
NYSE:SFBS,66.48,101.37,79.9,81.08,14672890.56
NASDAQ:WSFS,42.44,62.75,53.43,53.8,14269777.12
NASDAQ:FIBK,22.95,36.77,31.53,31.72,23961690.28
NASDAQ:UCB,22.93,35.38,31.55,32.01,21040591.92
