ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,14.29,13.39,12027417.11
NYSE:MFG,4.04,6.87,6.46,6.23,12662561.41
NYSE:IX,17.75,117.25,24.87,24.94,3531808.12
NASDAQ:BANF,97.02,138.77,112.77,112.93,13437131.08
NYSE:DB,16.0201,37.86,33.62,33.59,65009338.82
NYSE:NMR,4.86,7.59,6.92,7.03,4017101.65
NYSE:OBK,28.8,41.165,33.38,32.84,5432446.17
NYSE:SFBS,66.48,101.37,70.9,75.21,20886482.38
NYSE:SNV,35.94,61.06,46.07,45.3,78774946.81
NASDAQ:ABCB,48.27,76.58,74.02,70.81,28719928.51
NYSE:LYG,2.56,4.69,4.57,4.48,32959206.49
NASDAQ:RRBI,46.3281,69.0,68.01,63.83,2923267.69
NASDAQ:HBCP,39.59,61.07,55.74,51.19,1572301.15
NASDAQ:CASH,64.45,86.0,71.51,71.21,16385853.48
NYSE:MCB,47.08,81.33,70.9,72.0,11305902.20
NYSE:MTB,150.75,225.7,185.23,180.67,309846199.84
NASDAQ:AMAL,25.03,38.19,28.32,25.72,4577020.24
NYSE:RF,17.74,27.96,24.57,23.58,1164911654.61
NYSE:NWG,9.16,15.5158,15.34,14.4,42362264.26
NASDAQ:BFST,20.07,30.2978,25.01,22.81,2570306.38
