ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.38,6.45,12801008.72
NASDAQ:VBTX,20.37,34.96,31.82,33.07,40386723.75
NYSE:HOMB,24.22,32.905,27.8,28.01,26226218.72
NASDAQ:UCB,22.93,35.38,32.02,31.15,19284635.74
NYSE:SFBS,66.48,101.37,80.14,80.9,16304639.72
NASDAQ:IBOC,54.11,76.91,67.18,68.23,10897082.53
NYSE:OBK,28.8,41.165,34.45,34.36,4135318.79
NASDAQ:SYBT,60.2,83.83,69.04,68.85,7978367.31
NASDAQ:BANF,97.02,138.77,124.22,124.905,12759814.45
NASDAQ:SBSI,25.85,38.0,28.02,27.81,3273077.89
NASDAQ:CTBI,44.6,61.665,55.02,55.07,3731754.40
NYSE:EQBK,34.1116,50.845,40.89,40.17,2734264.54
NASDAQ:RBCAA,56.79,80.68,70.7,70.85,1822889.77
NASDAQ:SPFI,30.01,42.38,38.1,38.3,1702378.69
NASDAQ:HBCP,39.59,61.07,53.79,54.05,1414080.88
NYSE:BY,22.63,32.89,27.29,27.36,4721926.20
NYSE:CBU,49.44,73.3857,57.01,57.88,11022526.14
NASDAQ:TCBI,59.37,94.61,85.1,84.2,26313608.26
NYSE:MTB,150.75,225.7,188.04,195.63,189744402.43
NYSE:RF,17.74,27.96,25.31,26.2,578765579.75
