ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.42,6.28,13678506.73
NYSE:SEM,11.65,40.98,14.29,13.6,12678844.80
NYSE:DB,16.0201,37.86,33.19,34.93,68969331.48
NYSE:SFBS,66.48,101.37,70.86,79.9,19569542.23
NYSE:NWG,9.16,15.5158,14.61,14.63,39275574.12
NYSE:GBCI,36.76,60.67,43.0,48.02,53068368.78
NYSE:NMR,4.86,7.59,7.0,7.06,4425064.72
NYSE:MTB,150.75,225.7,182.12,185.03,303681753.23
NYSE:IX,17.75,117.25,25.26,25.07,3668675.01
NASDAQ:FHB,20.32,28.8,23.6,24.02,25270612.32
NASDAQ:CCB,58.41,119.22,102.88,106.16,13063877.83
NYSE:RNST,26.97,40.4,34.76,36.07,16902601.11
NYSE:CPF,23.16,33.25,29.15,29.1,3753069.48
NYSE:CADE,25.22,40.23,35.39,39.0,122736622.22
NASDAQ:CASH,64.45,86.0,71.74,75.57,16766529.43
NYSE:BY,22.63,32.89,26.94,27.27,4283562.29
NYSE:BOH,57.445,82.7,61.58,62.71,29895577.32
NYSE:SONY,17.4201,30.285,28.75,28.89,118401456.94
NYSE:LYG,2.56,4.69,4.52,4.54,30749037.95
NASDAQ:WSFS,42.44,62.75,52.74,53.43,15994721.57
