Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	0.9801152944564819	15.56	2025-08-13	0.07825	GTC: delete	0	0
NYSE:MFG	0.9283050298690796	6.93			ADR	0	0
NYSE:IX	0.7651501893997192	26.61			Buy 98 at $25.46 ~= $2,495; ADR	0	0
NASDAQ:BANF	0.7216377258300781	119.87	2025-09-30	0.4675		100.67272223940081	110.67100098027723
NYSE:DB	0.7047533392906189	34.78				0	0
NYSE:NMR	0.7035213112831116	7.34			Buy 355 at $7.05 ~= $2,503; ADR	0	0
NYSE:OBK	0.695961058139801	36.31	2025-08-15	0.15		0	0
NYSE:SFBS	0.6922932267189026	75.31	2025-10-01	0.08375		0	0
NYSE:SNV	0.6891998648643494	48.37	2025-09-18	0.3875		0	0
NASDAQ:ABCB	0.665848433971405	77.24	2025-09-30	0.1875		0	0
NYSE:LYG	0.6519289016723633	4.73	2025-08-04	0.00825	ADR	0	0
NASDAQ:RRBI	0.6480852365493774	69.04	2025-09-08	0.105		0	0
NASDAQ:HBCP	0.6413741707801819	57.65	2025-08-04	0.2725		0	0
NASDAQ:CASH	0.6405607461929321	75.55	2025-09-10	0.05		0	0
NYSE:MCB	0.6403566002845764	80.82	2025-10-30	0		0	0
NYSE:MTB	0.6390116810798645	190.27	2025-09-02	1.3875		0	0
NASDAQ:AMAL	0.6382301449775696	27.98	2025-08-05	0.135		0	0
NYSE:RF	0.6372168660163879	25.38	2025-12-01	0.25375		0	0
NYSE:NWG	0.6345114707946777	15.34	2025-08-08	0.0625	ADR	0	0
NASDAQ:BFST	0.6303949952125549	24.65	2025-08-15	0.14		0	0
