Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:MFG	1	9.48			ADR	0	0
NYSE:SEM	0.9886090159416199	14.92	2025-08-13	0.07825	GTC: delete	0	0
NYSE:PNC	0.8276704549789429	196.32	2025-10-14	1.6		0	0
NYSE:IX	0.7990775108337402	26.34			Buy 99 at $25.14 ~= $2,489; ADR	0	0
NYSE:DB	0.787382960319519	36.95				0	0
NYSE:GBCI	0.7821059226989746	51.75	2025-10-07	0.33		0	0
NYSE:CFG	0.7682567834854126	55.73	2025-07-31	0		0	0
NYSE:FNB	0.7564834356307983	17.10	2025-09-02	0.12		0	0
NYSE:RNST	0.7511641383171082	38.41	2025-09-16	0.22		0	0
NYSE:BY	0.7492534518241882	28.90	2025-08-05	0.095		0	0
NYSE:SFBS	0.7450996041297913	85.19	2025-10-01	0.32625		0	0
NYSE:NMR	0.7392691373825073	7.44			Buy 64 at $7.13 ~= $456; ADR	0	0
NASDAQ:BANF	0.7301462888717651	131.55	2025-09-30	0.46		0	0
NASDAQ:TBBK	0.7202198505401611	85.11				0	0
NASDAQ:HWC	0.7197839617729187	65.66	2025-09-05	0.425		0	0
NYSE:RF	0.7151671051979065	26.37	2025-09-02	0.25		0	0
NYSE:CADE	0.7109240889549255	41.42	2025-09-15	0.2625		0	0
NYSE:AX	0.7042415142059326	88.45				0	0
NYSE:ITUB	0.701609194278717	7.24	2025-11-04	0.5975	ADR	0	0
NASDAQ:WSFS	0.6979115605354309	56.85	2025-08-08	0.155		0	0
