date,ticker,high,low,open,close,split_coefficient
2025-10-16,NYSE:MFG,6.37,6.27,6.34,6.28,1.0
2025-10-17,NYSE:MFG,6.24,6.18,6.21,6.23,1.0
2025-10-16,NYSE:SEM,13.67,13.33,13.59,13.36,1.0
2025-10-17,NYSE:SEM,13.48,13.25,13.31,13.39,1.0
2025-10-16,NYSE:SFBS,79.44,74.32,78.98,74.79,1.0
2025-10-17,NYSE:SFBS,75.91,74.27,75.37,75.21,1.0
2025-10-16,NYSE:RF,24.78,23.145,24.7,23.35,1.0
2025-10-17,NYSE:RF,24.0368,22.7,23.65,23.58,1.0
2025-10-16,NYSE:BY,27.135,25.57,26.98,25.72,1.0
2025-10-17,NYSE:BY,26.29,25.715,25.91,26.19,1.0
2025-10-16,NASDAQ:PRDO,35.38,34.55,35.01,34.81,1.0
2025-10-17,NASDAQ:PRDO,35.225,34.56,34.83,35.11,1.0
2025-10-16,NASDAQ:WSFS,53.28,49.915,53.24,50.35,1.0
2025-10-17,NASDAQ:WSFS,51.53,50.31,50.82,51.34,1.0
2025-10-16,NASDAQ:APEI,38.23,36.99,37.81,37.0,1.0
2025-10-17,NASDAQ:APEI,37.81,36.54,37.0,36.57,1.0
2025-10-16,NYSE:CFG,51.88,47.955,51.88,48.39,1.0
2025-10-17,NYSE:CFG,49.61,48.305,48.77,49.31,1.0
2025-10-16,NYSE:PNC,184.77,177.56,183.27,178.37,1.0
2025-10-17,NYSE:PNC,180.54,176.88,179.95,179.4,1.0
2025-10-16,NYSE:DB,35.61,35.03,35.31,35.1,1.0
2025-10-17,NYSE:DB,34.0751,33.325,33.96,33.59,1.0
2025-10-16,NASDAQ:SYBT,68.78,64.56,68.78,65.18,1.0
2025-10-17,NASDAQ:SYBT,66.811,64.95,65.88,66.47,1.0
2025-10-16,NASDAQ:TBBK,78.115,70.89,77.54,71.68,1.0
2025-10-17,NASDAQ:TBBK,73.27,71.38,72.75,71.44,1.0
2025-10-16,NYSE:FC,17.955,17.46,17.91,17.55,1.0
2025-10-17,NYSE:FC,17.805,17.25,17.5,17.65,1.0
2025-10-16,NYSE:FNB,15.65,14.455,15.61,14.65,1.0
2025-10-17,NYSE:FNB,15.155,14.55,14.97,15.09,1.0
2025-10-16,NASDAQ:LAUR,29.91,29.21,29.67,29.35,1.0
2025-10-17,NASDAQ:LAUR,29.66,29.05,29.28,29.37,1.0
2025-10-16,NYSE:GBCI,47.9405,44.48,47.34,45.05,1.0
2025-10-17,NYSE:GBCI,46.36,42.92,45.36,43.94,1.0
2025-10-16,NYSE:IX,25.22,24.77,25.22,24.84,1.0
2025-10-17,NYSE:IX,25.01,24.76,24.8,24.94,1.0
2025-10-16,NASDAQ:BANF,123.0,113.81,122.32,114.68,1.0
2025-10-17,NASDAQ:BANF,119.0,112.54,115.18,112.93,1.0
2025-10-16,NASDAQ:HONE,14.03,12.775,13.95,12.87,1.0
2025-10-17,NASDAQ:HONE,13.58,13.04,13.09,13.48,1.0
