ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.47,6.24,14340737.24
NYSE:SEM,11.65,40.98,13.81,13.42,16992448.72
NYSE:NMR,4.86,7.59,7.07,6.89,4391600.06
NYSE:IX,17.75,117.25,25.28,24.71,3697549.71
NYSE:TAK,12.8,15.69,14.11,13.8,37622793.44
NYSE:SONY,17.4201,30.285,29.14,28.83,121952523.78
NYSE:DB,16.0201,37.86,33.18,35.28,69172784.79
NYSE:MCB,47.08,81.33,77.36,79.01,8224201.52
NASDAQ:TKLF,0.29,4.3208,3.465,3.66,1072544.88
NYSE:MUFG,10.155,16.235,15.27,14.99,45657355.32
NYSE:RNST,26.97,40.4,34.78,36.58,16636720.03
NASDAQ:RBCAA,56.79,80.68,68.28,71.52,1801167.58
NYSE:SPGI,427.14,579.05,483.79,486.69,794330913.27
NYSE:GBCI,36.76,60.67,43.25,49.06,51825610.63
NYSE:MTB,150.75,225.7,181.7,187.04,296391781.07
NASDAQ:FISI,20.97,29.785,26.6,27.49,3250435.85
NYSE:RF,17.74,27.96,24.36,25.16,921593430.38
NYSE:BY,22.63,32.89,26.94,27.52,4257605.09
NYSE:FNB,10.88,17.7,15.49,16.12,309329164.06
NYSE:PNC,145.12,216.26,181.91,189.73,550163501.79
