ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,13.01,12.5,14267955.68
NYSE:SFBS,66.48,101.37,82.36,81.65,17183236.69
NASDAQ:BFST,20.07,30.2978,23.7,23.7,2365638.31
NYSE:OBK,28.8,41.165,34.91,34.9,3885336.26
NASDAQ:HBCP,39.59,61.07,55.15,54.71,1429028.64
NYSE:IBN,27.416,34.565,30.74,30.31,133263432.79
NYSE:RF,17.74,27.96,25.86,26.5,533887450.17
NASDAQ:TBBK,40.51,80.76,78.45,76.93,41034225.36
NASDAQ:TCBI,59.37,94.61,86.5,85.46,29944713.10
NYSE:MFG,4.04,6.87,6.48,6.76,11463509.78
NYSE:PB,61.57,86.755,66.09,65.97,70528827.74
NYSE:CMA,48.12,83.22,80.2,69.0,270732700.59
NYSE:CUBI,40.75,72.51,65.85,65.6,17627920.14
NYSE:FCF,13.54,19.96,17.0,17.14,9112519.49
NASDAQ:CTBI,44.6,61.665,56.45,55.59,3428327.39
NYSE:FFWM,4.415,8.52,5.9,5.61,3049602.41
NYSE:BY,22.63,32.89,28.14,27.98,5016730.91
NASDAQ:IBOC,54.11,76.91,68.89,68.95,12047215.14
NASDAQ:SBSI,25.85,38.0,28.51,28.3,3392734.31
NYSE:HOMB,24.22,32.905,28.2,28.39,26640228.87
