ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:MFG,4.04,6.87,6.2,6.48,14103879.95
NASDAQ:FULT,14.325,22.49,17.66,18.69,25269197.50
NASDAQ:HONE,8.89,14.22,13.67,13.9,9063602.72
NASDAQ:WSFS,42.44,62.75,53.0,54.53,13054989.01
NASDAQ:INDB,52.15,77.23,67.81,70.29,18406766.88
NYSE:OBK,28.8,41.165,33.44,34.91,4774968.31
NASDAQ:SYBT,60.75,83.83,68.06,70.41,8534361.34
NASDAQ:BANF,97.02,138.77,120.84,127.21,12528755.59
NASDAQ:CTBI,44.6,61.665,54.35,56.45,3781003.43
NASDAQ:VBTX,20.37,34.96,31.05,32.58,43787613.79
NASDAQ:FMBH,27.58,43.8584,35.97,37.62,2038747.57
NYSE:BY,22.63,32.89,26.7,28.14,4511699.66
NASDAQ:RBCAA,56.79,80.68,70.09,72.28,1806619.30
NASDAQ:CCNE,19.32,29.29,23.86,24.33,3062857.59
NASDAQ:SBSI,25.85,38.0,27.45,28.51,3438535.86
NYSE:RF,17.74,27.96,24.56,25.86,598185682.23
NASDAQ:TTWO,154.03,262.19,256.68,256.98,357215379.87
NASDAQ:IBOC,54.11,76.91,66.82,68.89,12100152.51
NYSE:SFBS,66.48,101.37,78.04,82.36,16041678.36
NASDAQ:MPB,22.5,33.865,27.47,29.49,3928639.24
