ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:ARCO,7.02,12.13,7.65,8.37,10681426.42
NYSE:DESP,8.51,19.55,19.22,19.28,31021463.09
NYSE:SUPV,4.08,19.75,13.29,14.0,14049351.41
NYSE:BMA,38.0,118.415,83.79,89.67,33814003.40
NYSE:BBAR,6.18,25.01,18.76,19.35,13443275.72
NYSE:LOMA,5.6996,13.79,10.55,11.22,5522157.17
NYSE:CEPU,7.07,16.6,11.9,12.93,3547493.97
NASDAQ:MELI,1324.99,2374.54,2121.87,2260.0,1177062061.75
NYSE:TGS,11.81,34.37,25.41,27.42,8186424.25
NASDAQ:CRESY,6.5601,14.225,10.62,10.84,2698636.56
NYSE:IRS,7.32,17.67,13.27,14.16,1657574.00
NYSE:EDN,13.78,51.69,34.56,36.76,4707045.80
NASDAQ:AFYA,14.52,22.24,16.76,17.35,1685525.54
NYSE:SEM,16.2,40.98,18.19,17.68,23151973.71
NASDAQ:CALM,54.88,116.41,90.39,91.04,117089244.48
NYSE:ERJ,19.08,48.4,47.65,41.24,94793058.94
NASDAQ:XP,10.82,26.31,14.15,14.65,87021623.62
NYSE:SUZ,8.78,12.98,9.61,10.06,19723449.58
NASDAQ:SGML,8.47,19.2,11.31,11.63,5225901.72
NYSE:VALE,8.38,13.68,9.43,10.11,346030971.42
NYSE:CIG,1.69,2.7,1.86,1.94,3585235.12
NYSE:EBR,5.4525,8.945,6.52,6.59,7013609.76
