ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:WFG,71.8,102.4,91.97,97.33,18151725.41
NYSE:ATI,38.04,68.92,53.42,61.38,118280647.53
NYSE:GTLS,101.601,171.68,130.0,123.68,107501917.02
NYSE:HNI,37.38,56.13,49.72,51.66,15820112.41
NYSE:GEF,55.95,71.36,62.9,62.58,10456361.87
NYSE:MBC,11.38,19.31,17.63,17.97,10528533.83
NYSE:SHW,247.04,392.57,357.97,359.04,573157333.66
NYSE:UWMC,5.01,9.74,6.29,6.63,19547450.11
NASDAQ:KLAC,493.6,896.32,669.38,673.07,744164212.13
NYSE:REVG,14.55,31.85,26.35,26.59,15539522.64
NYSE:KMT,22.38,27.04,25.52,25.01,21905478.58
NYSE:IX,86.05,125.8434,106.12,104.4,2938647.89
NYSE:ETD,25.33,35.615,27.95,29.35,6153608.55
NYSE:CLW,24.51,57.13,25.88,27.18,18513264.17
NYSE:HVT,21.61,37.05,21.96,23.74,5212773.52
NYSE:FF,4.15,8.36,5.98,6.2,1547751.93
NYSE:PDM,5.37,11.115,9.88,10.33,8593164.33
NYSE:BBY,62.3001,103.71,90.9,92.68,197035801.78
NYSE:KSS,17.89,29.6,18.1,19.04,107318245.82
NYSE:JELD,12.28,21.75,14.24,14.24,5281033.63
NYSE:OC,120.17,191.44,180.34,181.9,118934632.50
NYSE:PFSI,70.29,119.13,99.39,100.88,33030079.39
NYSE:VVV,29.15,48.265,40.37,41.48,36704092.84
