ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,7.02,6.65,3652045.52
NYSE:DD,33.335,83.4,46.06,47.85,133507257.08
NYSE:SITC,5.24,13.095,5.34,5.42,3628174.18
NASDAQ:ABNB,109.79,143.8799,137.51,131.4,408435216.43
NASDAQ:TRIP,9.01,20.16,11.48,10.93,44871443.82
NYSE:CPF,24.42,35.01,33.86,33.29,4215819.26
NYSE:MATX,86.97,177.51,170.5,172.49,36446715.51
NYSE:HE,9.94,17.375,15.15,15.53,21418941.48
NASDAQ:AVGO,161.61,414.61,396.72,350.63,8299401098.76
NYSEAMERICAN:BRN,0.9207,2.28,1.09,1.08,3429440.83
NASDAQ:FHB,21.75,28.35,26.43,26.39,38763521.35
NASDAQ:JBIO,2.57,20.045,19.26,16.76,13085736.87
NASDAQ:GOOG,148.4,350.15,334.47,314.74,4859748855.22
NASDAQ:PENG,15.395,29.8,26.5,22.12,40653054.77
NASDAQ:GOOGL,146.1,349.0,337.12,317.32,7630888400.06
NYSE:VIK,36.99,81.98,81.17,77.89,226511044.24
NYSE:DOW,20.4019,42.74,38.84,39.28,584457957.22
NYSE:ELME,1.98,17.68,2.16,2.05,2401679.56
NASDAQ:RMR,13.4837,18.09,16.55,16.12,1923052.03
NASDAQ:VIAV,8.1,43.64,39.26,41.41,224762156.16
