ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,7.35,6.57,4139654.62
NYSE:DD,33.335,83.4,46.75,47.42,131514806.28
NYSE:SITC,5.24,13.095,5.45,5.35,3510735.28
NASDAQ:ABNB,109.79,143.8799,137.81,129.16,409344323.44
NYSE:CPF,24.62,35.01,34.16,33.92,4482367.45
NASDAQ:TRIP,9.01,20.16,11.23,11.49,42613360.26
NYSE:MATX,86.97,177.51,174.63,172.1,37135411.32
NYSE:HE,10.03,17.375,15.76,15.71,21801841.67
NASDAQ:AVGO,161.61,414.61,398.47,354.91,8444657305.12
NASDAQ:FHB,21.94,28.35,26.23,26.73,38342183.05
NYSEAMERICAN:BRN,0.9207,2.28,1.12,1.03,3423462.12
NASDAQ:JBIO,2.57,22.015,21.88,18.23,11243994.66
NASDAQ:GOOG,148.4,350.15,332.77,316.37,4615977622.60
NASDAQ:PENG,15.395,29.8,26.09,22.85,38704848.70
NYSE:VIK,36.99,81.98,80.31,78.26,225405638.72
NASDAQ:GOOGL,146.1,349.0,336.02,318.49,7223647762.24
NYSE:ELME,1.98,17.68,2.14,2.09,2333475.30
NYSE:DOW,20.4019,42.74,39.92,38.04,541977687.17
NASDAQ:VIAV,8.1,43.64,41.16,42.74,226283315.22
NASDAQ:RMR,13.4837,18.09,16.58,16.39,1822404.18
