ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.82,6.72,3497168.83
NYSE:DD,33.335,83.4,47.15,45.57,144418880.02
NYSE:ELME,1.98,17.68,2.13,2.04,2837760.67
NASDAQ:JBIO,2.57,18.91,18.49,16.17,12380734.54
NASDAQ:AVGO,161.61,414.61,379.75,314.43,7922013354.31
NYSE:FVR,10.81,17.09,16.81,15.85,1414810.99
NYSE:CSTM,8.0901,30.51,30.4,27.83,68252030.04
NASDAQ:ADTN,7.0629,15.25,14.97,12.93,30016400.17
NASDAQ:SIMO,37.82,146.85,126.0,116.59,53682783.77
NASDAQ:CSCO,53.83,88.185,82.35,80.435,1486899493.22
NASDAQ:VISN,2.94,20.55,19.3,18.75,93199890.72
NYSE:HPE,14.2,26.44,24.81,24.58,365767301.83
NYSE:TDG,1123.61,1623.825,1233.11,1189.64,424186892.09
NYSE:HLF,6.195,20.4,15.53,14.27,17329738.80
NASDAQ:VIAV,8.1,43.64,41.48,35.87,220694913.94
NASDAQ:PLAB,16.59,45.923,45.67,40.49,36157492.75
NASDAQ:CTAS,165.6,229.24,175.68,171.69,420474082.28
NASDAQ:SWBI,7.73,15.4,14.64,14.76,10003658.38
NASDAQ:NVDA,95.04,212.1899,189.31,177.64,26615122177.45
NASDAQ:PENG,15.395,29.8,24.38,20.27,34496222.63
