ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.27,7.23,4314978.83
NYSE:DD,33.335,83.4,46.69,47.0,133664480.69
NASDAQ:JBIO,2.6296,28.0,26.85,23.5,16665709.10
NYSE:SITC,5.24,13.095,5.53,5.58,2774309.62
NYSE:SID,1.11,2.2,1.29,1.38,5074295.27
NYSE:MCK,637.0,999.0,828.32,859.04,643327431.38
NASDAQ:MIRM,40.001,109.28,92.48,95.71,53301929.91
NYSE:ELME,1.98,17.68,2.16,2.15,1987642.13
NYSE:GGB,2.485,4.66,4.32,4.28,69381462.42
NASDAQ:ASML,651.46,1547.22,1432.44,1476.5,2903228080.03
NYSE:MT,28.01,67.6,59.03,62.41,78968167.74
NASDAQ:VIAV,8.1,48.89,44.92,44.62,233502559.45
NASDAQ:LRCX,68.525,275.84,259.47,263.16,2397026428.68
NASDAQ:SBRA,17.04,21.07,20.285,20.5,36297504.12
NYSE:FVR,10.81,17.92,17.36,17.43,2241002.19
NYSE:DOW,20.4019,42.74,38.1,36.77,550788733.27
NASDAQ:MU,73.5,531.36,524.56,448.42,17377952880.33
NASDAQ:VRTX,362.5,510.77,426.01,439.18,462479457.74
NYSE:FLS,43.47,92.41,87.92,83.41,195354885.62
NASDAQ:AVGO,184.02,429.31,418.2,399.63,8351847057.57
