Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:TASK	1	10.30	2026-03-26	0		23.09895697775354	53.528501730749475	2.8010	12.00
NASDAQ:RAIL	1	13.79				13.931135290319274	18.312234001182805	1.9977	15.17
NYSE:ALL	1	322.86	2026-03-02	1		424.466059856759	449.74190231343255	39.6169	239.43
NYSE:ACCO	1	4.51	2026-03-20	0.075		0.9240512335325125	11.500884343887302	0.4477	7.67
NASDAQ:FDUS	1	27.06	2026-03-20	0.43		43.373670294650715	274.7786094895454	2.1711	21.40
NYSE:OPFI	1	12.54				292.25847976060857	294.91441193742764	0.9959	13.67
NYSE:AD	1	73.95				194.62423315460552	333.3286211766963	5.4303	53.83
NASDAQ:UAL	1	143.40				195.54304986604348	310.03491803096364	10.3281	130.17
NYSE:CNA	1	71.43	2026-02-23	0.46		-22.307375730775462	-17.8537132274898	4.7348	43.00
NASDAQ:JBSS	1	123.59	2026-04-27	0.225		308.8920230954578	366.48204308912904	7.7412	109.00
NYSE:ORI	1	62.25	2026-03-09	0.29		43.18931828295137	43.31215771828588	3.8435	42.50
NYSE:HMN	1	67.17	2026-03-17	0.35		-82.25194916601393	-70.58336411862156	4.0142	51.50
NYSE:BY	1	50.16	2026-02-03	0.1		-63.85496117273241	-58.81581143711884	2.8526	35.60
NASDAQ:QCRH	1	137.73	2026-03-19	0.06		762.2659005189372	776.0108642502233	7.5967	100.80
NASDAQ:WTFC	1	221.16	2026-05-14	0.5		-563.009021947624	-532.7217602663314	12.2165	168.25
NYSE:ENVA	1	226.22				1264.9549849089353	1290.9320582806918	12.3626	187.29
NASDAQ:FMBH	1	65.49	2026-02-12	0.245		-116.81743943489758	-103.95821694956278	3.4441	47.57
NYSE:CF	1	189.38	2026-02-13	0.5		180.10323626813363	239.84807705140634	9.4717	116.00
NYSE:KMPR	1	48.27	2026-02-17	0.32		-2.9560466629635287	9.35631628344244	2.4373	54.67
NYSE:RLI	1	88.25	2026-03-02	0.1575		76.63598232976017	79.52240305984287	4.3872	58.00
