ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.39,7.35,4392557.69
NYSE:DD,33.335,83.4,46.37,46.75,135066079.32
NYSE:SID,1.11,2.2,1.29,1.34,5394204.32
NASDAQ:JBIO,2.57,26.33,25.21,21.88,15020339.60
NYSE:GGB,2.485,4.66,4.31,4.26,73271953.15
NYSE:MT,28.01,67.6,59.54,59.78,81107061.54
NASDAQ:SBRA,17.04,21.07,19.91,20.66,33829683.14
NYSE:SITC,5.24,13.095,5.44,5.45,2932333.51
NYSE:MCK,637.0,999.0,836.1,867.34,609889195.30
NASDAQ:ALHC,11.625,23.87,20.83,20.82,50925080.76
NASDAQ:DHC,2.15,7.6644,7.1,7.16,7718613.18
NYSE:TX,27.12,45.57,42.41,42.18,9141678.84
NASDAQ:STLD,119.5,229.0,225.05,195.75,285278531.98
NYSE:FVR,10.81,17.92,17.38,16.93,2182076.83
NASDAQ:HSIC,61.945,89.29,78.22,77.21,73507781.88
NYSE:AHR,30.0601,54.67,50.58,50.58,106633392.57
NYSE:LTC,33.6394,40.8,37.92,39.83,13441194.63
NASDAQ:CLOV,1.58,3.92,2.4,2.16,12507149.45
NYSE:DOW,20.4019,42.74,38.53,39.92,540318039.26
NYSE:RS,260.31,365.59,344.55,319.34,110561217.32
