ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.78,6.67,3419803.85
NYSE:DD,33.335,83.4,46.68,45.53,136497980.33
NYSE:ELME,1.98,17.68,2.15,2.02,2830643.25
NYSE:NLOP,11.235,34.53,12.13,11.66,2253056.66
NASDAQ:ADTN,7.0629,15.695,15.3,13.21,33174714.16
NYSE:FVR,10.81,17.47,17.06,16.05,1440876.67
NASDAQ:NFLX,75.01,1341.15,106.28,98.82,3347374626.91
NASDAQ:JBIO,2.57,19.85,19.44,16.36,13513330.21
NASDAQ:EBAY,64.25,101.33,100.4,96.01,409926245.67
NASDAQ:SWBI,7.73,15.4,14.85,14.89,10045607.68
NASDAQ:LFST,3.74,8.09,6.51,6.41,10344363.78
NYSE:AAT,17.72,21.395,20.15,18.94,7375867.48
NASDAQ:IBKR,49.3,214.14,77.1,68.11,302742085.38
NYSE:DOW,20.4019,42.74,39.16,41.41,634204320.12
NASDAQ:MLKN,13.7733,23.18,16.21,14.17,15753322.68
NASDAQ:RMR,13.4837,18.09,16.6,15.81,2129386.45
NYSE:HCA,314.43,556.52,498.66,489.58,395038081.19
NYSE:CSTM,8.0901,30.85,30.53,27.12,69840358.82
NASDAQ:CSCO,53.83,88.185,82.61,80.68,1446020456.73
NASDAQ:CENT,28.77,41.2521,36.9,36.31,2692325.39
