ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.96,7.02,4322639.24
NYSE:DD,33.335,83.4,45.98,46.06,136966353.82
NASDAQ:JBIO,2.57,26.33,25.38,19.26,15356421.16
NASDAQ:SBRA,17.04,21.07,19.57,20.49,32526706.27
NASDAQ:ABNB,110.81,147.25,144.18,137.51,457675004.69
NYSE:SITC,5.24,13.095,5.41,5.34,2998844.51
NYSE:MCK,637.0,999.0,829.23,863.42,605735274.32
NASDAQ:DHC,2.15,7.6644,6.95,7.45,8470726.32
NASDAQ:ALHC,11.625,23.87,21.01,20.92,50907431.58
NYSE:AHR,29.76,54.67,47.76,49.48,105574899.16
NASDAQ:HSIC,61.945,89.29,78.11,77.42,72240962.04
NYSE:FVR,10.81,17.92,17.15,16.88,2046168.15
NYSE:ELME,1.98,17.68,2.08,2.16,2213840.21
NYSE:LTC,33.6394,40.8,37.39,39.6,13649516.12
NYSE:DOW,20.4019,42.74,38.81,38.84,526052907.83
NASDAQ:CLOV,1.58,3.92,2.5,2.15,11361064.81
NYSE:CTRE,27.2721,41.72,37.31,39.73,68365260.05
NYSE:OHI,35.085,49.14,45.01,46.63,99959845.02
NASDAQ:VIAV,8.1,46.06,44.31,39.26,237230614.65
NYSE:COR,271.0,377.54,308.3,317.58,439907555.56
