ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.47,6.94,3809076.18
NYSE:DD,33.335,83.4,47.25,45.48,145766558.44
NYSE:ELME,1.98,17.68,2.12,2.05,2825396.25
NASDAQ:JBIO,2.5,18.485,17.89,15.49,11273196.77
NASDAQ:GOOG,148.4,350.15,315.72,294.46,5580254444.37
NASDAQ:VRTX,362.5,510.77,436.27,438.71,575018797.88
NASDAQ:ADTN,7.0629,15.25,15.09,12.88,29383116.10
NASDAQ:AVGO,161.61,414.61,371.55,314.55,7736132980.11
NASDAQ:CSCO,53.83,88.185,82.22,79.02,1487645677.68
NASDAQ:BTSG,15.4836,46.69,45.33,43.1,89825534.54
NYSE:FVR,10.61,17.09,16.48,15.53,1362729.23
NASDAQ:CTAS,165.6,229.24,174.93,174.34,432544465.25
NASDAQ:NVDA,95.04,212.1899,188.63,177.39,27409688917.61
NYSE:CSTM,7.765,30.18,29.64,27.62,65225826.02
NASDAQ:PBYI,2.685,7.8983,7.78,6.9,2124183.42
NASDAQ:SWBI,7.73,15.4,14.34,14.86,9534313.88
NASDAQ:STLD,112.6,208.47,190.57,180.2,173279651.99
NASDAQ:SIMO,37.82,146.85,126.71,113.9,51328291.36
NASDAQ:ACAD,13.54,28.35,21.74,22.2,32225151.41
NASDAQ:GOOGL,146.1,349.0,317.24,295.77,8468861266.55
