ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,7.23,6.82,4363428.32
NYSE:DD,33.335,83.4,47.0,47.15,134358095.32
NASDAQ:JBIO,2.57,23.54,23.5,18.49,12278852.10
NASDAQ:SBRA,17.04,21.07,20.5,20.23,30912621.52
NYSE:MCK,637.0,999.0,859.04,864.57,559934958.91
NASDAQ:DHC,2.15,7.6644,7.37,7.14,10473464.47
NYSE:SITC,5.24,13.095,5.58,5.26,3448997.86
NASDAQ:ALHC,11.625,23.87,21.56,20.98,75831558.26
NASDAQ:ABNB,109.79,143.8799,143.59,130.32,435646606.23
NYSE:AHR,29.16,54.67,50.21,48.14,113258723.29
NYSE:DOW,20.4019,42.74,36.77,40.11,574934904.71
NASDAQ:CLOV,1.58,3.92,2.23,2.03,9304680.40
NYSE:LTC,33.6394,40.8,39.07,39.29,13686417.95
NYSE:CTRE,27.2721,41.72,39.42,38.85,75721470.38
NASDAQ:HSIC,61.945,89.29,79.15,75.99,72111755.78
NYSE:FVR,10.81,17.64,17.43,16.81,1866422.90
NASDAQ:VIAV,8.1,45.66,44.62,41.48,247623312.17
NYSE:ELME,1.98,17.68,2.15,2.13,2134597.52
NYSE:COR,271.0,377.54,323.01,319.12,380324712.72
NYSE:OHI,35.085,49.14,46.51,45.42,94244604.81
