ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:TASK,6.2,18.39,6.31,6.96,3460080.39
NYSE:DD,33.335,83.4,44.62,45.98,129540737.36
NYSE:SID,1.11,2.2,1.27,1.34,4747044.01
NASDAQ:JBIO,6.565,28.0,22.32,25.38,18748127.33
NYSE:SITC,5.24,13.095,5.46,5.41,2595194.50
NYSE:GGB,2.485,4.66,4.43,4.33,76376702.61
NYSE:MT,28.01,67.6,55.92,61.04,79555449.79
NYSE:TX,27.12,45.57,42.76,43.21,11786056.74
NASDAQ:STLD,119.89,229.0,224.37,227.46,303537141.77
NASDAQ:MIRM,40.001,109.28,94.2,94.31,53048704.20
NYSE:DOW,20.4019,42.74,39.55,38.81,544429462.88
NASDAQ:LRCX,68.525,275.84,248.75,265.55,2393598464.59
NASDAQ:AVGO,184.02,429.31,405.45,422.65,7933515660.65
NASDAQ:MU,73.5,531.36,518.46,487.48,17404820173.68
NYSE:RS,260.31,365.59,359.45,350.87,135639714.39
NYSE:ELME,1.98,17.68,2.15,2.08,2015189.47
NASDAQ:VIAV,8.1,48.89,45.53,44.31,239856919.22
NASDAQ:ASML,651.46,1547.22,1394.08,1443.66,2472403914.90
NASDAQ:SBRA,17.04,21.07,20.35,19.57,47705304.37
NASDAQ:VRTX,362.5,510.77,423.24,437.67,414718681.16
