Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:TASK	1	9.96	2026-03-26	0		23.696877395208055	55.02841822277875	2.8787	12.17
NYSE:DD	1	72.33	2026-03-02	0.3575	Buy 209 at $48.22 ~= $10,078	68.03720449013022	49.411324696281476	-1.9050	55.79
NYSE:ELME	1	3.15				-1.5144599186429382	6.184480324478506	-1.7349	18.00
NASDAQ:JBIO	0.6753451228141785	19.09				0	0	-2.5835	28.71
NASDAQ:AVGO	0.523862898349762	370.33	2026-03-23	0.62		452.9726989690335	484.60589639358835	5.2743	471.55
NYSE:FVR	0.5076942443847656	17.09	2026-03-31	0.215		0	0	-0.1716	17.44
NYSE:CSTM	0.47433364391326904	31.04			Buy 335 at $30.12 ~= $10,090	23.704849837004105	49.1017985280135	1.8124	28.97
NASDAQ:ADTN	0.472281277179718	14.26			Buy 730 at $13.84 ~= $10,103	29.509165711574312	50.09499809559093	-0.5658	14.00
NASDAQ:SIMO	0.4242422878742218	132.23	2026-05-07	0.5	ADR	152.41899522193285	129.28588008435648	3.6086	157.20
NASDAQ:CSCO	0.4176766574382782	86.11	2026-04-02	0.41		86.36298790488624	92.99921463893874	2.8041	89.04
NASDAQ:VISN	0.4125758409500122	19.69	2026-04-28	0		33.365451974265305	47.48925402964002	6.2751	23.12
NYSE:HPE	0.41205906867980957	25.82	2026-03-24	0.13325		13.757533093980902	47.38267811218956	-0.1176	26.43
NYSE:TDG	0.4118277132511139	1268.86				1589.4346645049384	1723.1452931043455	34.8302	1567.86
NYSE:HLF	0.40586066246032715	15.51				15.11358635248384	26.608981207244348	2.2077	16.50
NASDAQ:VIAV	0.40002161264419556	42.97				44.097605516369995	50.2246583126633	-0.1802	30.93
NASDAQ:PLAB	0.3931458294391632	46.02				106.34177794171352	130.10691803200046	2.3148	47.00
NASDAQ:CTAS	0.3921486735343933	179.10	2026-02-13	0.435		251.8959907196145	274.3163209223495	4.8427	212.41
NASDAQ:SWBI	0.39113274216651917	15.21	2026-03-19	0.13		22.81721188385422	29.617588266634232	0.2696	15.00
NASDAQ:NVDA	0.37795448303222656	189.04	2026-03-11	0.01		275.1378486400857	277.36629392384964	4.9410	268.22
NASDAQ:PENG	0.37739884853363037	23.55				77.06377080282617	95.21002837376541	1.0756	27.00
