date,ticker,high,low,open,close,split_coefficient,volume
2026-07-20,NYSE:FDX,314.0,305.7,314.0,306.22,1.0,1832849
2026-07-21,NYSE:FDX,317.0,309.0,312.0,315.19,1.0,1619040
2026-07-22,NYSE:FDX,322.13,313.5,313.58,321.02,1.0,1608076
2026-07-23,NYSE:FDX,321.495,314.305,319.97,315.62,1.0,1623788
2026-07-24,NYSE:FDX,318.555,314.0002,316.04,314.96,1.0,1076695
2026-07-27,NYSE:FDX,315.99,308.71,314.5,310.79,1.0,1782254
2026-07-28,NYSE:FDX,313.75,303.0,310.85,312.64,1.0,1461614
2026-07-29,NYSE:FDX,312.8486,307.66,312.0,308.61,1.0,1833452
2026-07-30,NYSE:FDX,311.33,304.18,311.28,308.55,1.0,1536417
2026-07-31,NYSE:FDX,311.45,306.98,311.01,307.4,1.0,1309093
2026-08-03,NYSE:FDX,310.55,306.91,307.52,309.24,1.0,944576
2026-08-04,NYSE:FDX,314.96,307.81,310.25,313.34,1.0,1273575
2026-08-05,NYSE:FDX,313.735,309.07,312.5,310.72,1.0,1283010
2026-08-06,NYSE:FDX,318.5,312.39,312.64,315.87,1.0,1920235
2026-08-07,NYSE:FDX,319.69,313.3101,315.06,318.57,1.0,1215155
2026-08-10,NYSE:FDX,326.1375,316.895,317.62,325.08,1.0,1674742
2026-08-11,NYSE:FDX,328.353,320.76,327.21,322.43,1.0,2145420
2026-08-12,NYSE:FDX,326.81,321.12,322.96,326.77,1.0,1449031
2026-08-13,NYSE:FDX,340.25,326.99,326.99,339.35,1.0,2497250
2026-08-14,NYSE:FDX,341.69,333.49,339.03,334.64,1.0,1314927
2026-08-17,NYSE:FDX,340.09,331.42,334.76,331.49,1.0,1469270
2026-08-18,NYSE:FDX,334.15,328.04,333.38,328.38,1.0,1072116
2026-08-19,NYSE:FDX,338.04,327.06,330.95,328.38,1.0,1295665
2026-08-20,NYSE:FDX,333.23,325.38,326.17,326.04,1.0,1666019
2026-08-21,NYSE:FDX,330.6299,324.655,328.3,325.08,1.0,1776696
2026-08-24,NYSE:FDX,334.37,324.3,325.0,334.05,1.0,1490230
2026-08-25,NYSE:FDX,336.97,328.87,336.97,333.71,1.0,1096889
2026-08-26,NYSE:FDX,340.83,330.41,333.82,335.99,1.0,1169830
2026-08-27,NYSE:FDX,335.03,331.195,333.45,331.41,1.0,815931
2026-08-28,NYSE:FDX,334.075,328.83,332.38,330.88,1.0,956898
2026-08-31,NYSE:FDX,329.57,324.7,328.65,327.4,1.0,1900318
2026-09-01,NYSE:FDX,330.4828,319.36,327.54,324.88,1.0,1814042
2026-09-02,NYSE:FDX,325.615,315.87,325.46,316.54,1.0,1280989
2026-09-03,NYSE:FDX,324.44,315.325,318.69,324.31,1.0,2529184
2026-09-04,NYSE:FDX,325.0513,321.1,324.32,322.32,1.0,1971747
2026-07-20,NYSE:DD,138.465,134.91,135.89,135.75,1.0,1327013
2026-07-21,NYSE:DD,139.53,135.52,137.0,138.79,1.0,1437523
2026-07-22,NYSE:DD,142.1778,138.8,138.8,139.64,1.0,1030147
2026-07-23,NYSE:DD,139.89,136.1,138.44,137.4,1.0,1245429
2026-07-24,NYSE:DD,138.94,137.075,137.81,137.7,1.0,796234
2026-07-27,NYSE:DD,140.03,137.44,138.73,139.96,1.0,1079389
2026-07-28,NYSE:DD,142.67,139.49,140.47,140.77,1.0,1338859
2026-07-29,NYSE:DD,141.08,136.4,141.08,138.1,1.0,1463510
2026-07-30,NYSE:DD,140.985,138.34,140.0,138.84,1.0,1689980
2026-07-31,NYSE:DD,139.395,136.58,137.95,137.0,1.0,7537197
2026-08-03,NYSE:DD,141.59,137.18,138.38,141.28,1.0,2019120
2026-08-04,NYSE:DD,143.545,130.19,130.19,142.93,1.0,3279080
2026-08-05,NYSE:DD,147.86,143.31,143.73,147.37,1.0,1533516
2026-08-06,NYSE:DD,149.42,143.33,147.8,144.05,1.0,1859575
2026-08-07,NYSE:DD,146.2,141.79,144.8,142.47,1.0,1367037
2026-08-10,NYSE:DD,142.97,140.31,142.85,141.55,1.0,1337492
2026-08-11,NYSE:DD,146.35,141.34,141.34,144.49,1.0,1189990
2026-08-12,NYSE:DD,144.95,142.1501,144.45,144.37,1.0,1422671
2026-08-13,NYSE:DD,144.84,143.025,144.31,144.1,1.0,908183
2026-08-14,NYSE:DD,146.815,143.105,143.68,146.26,1.0,1108689
