Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NASDAQ:CMCSA	0.8075108528137207	23.58	2026-10-07	0.33		93.88026361801151	162.42431315203123	3.1646	30.37
NYSE:DOW	0.7954544425010681	32.24	2026-05-29	0.35		26.062922089716896	75.46171899642452	-1.6682	36.25
NYSE:TDS	0.7874330878257751	36.50	2026-06-16	0.04		100.46675980017243	45.48102244907822	1.2436	50.50
NYSE:FRO	0.7862129211425781	41.64	2026-06-12	0.7825		40.640595020246	62.931023772174996	4.0648	44.25
NYSE:TEN	0.7778094410896301	42.21	2026-07-23	0		91.02006874007495	102.41156794373377	7.0378	46.00
NASDAQ:FIBK	0.7709453701972961	40.29	2026-05-11	0		0	0	3.3384	37.38
NYSE:ARR	0.7674727439880371	17.19	2026-08-17	0.72		-71.74655682487874	-71.2638828476827	3.4739	18.38
NASDAQ:ADAM	0.7640725374221802	9.16	2026-06-23	0.2225		0	0	1.7304	11.88
NYSE:SSTK	0.7547413110733032	6.19	2026-06-04	0.3375		-1.6822282941838251	29.371116708368312	-0.5651	28.85
NYSE:CPA	0.7535204887390137	146.22	2026-05-29	1.635		379.4101333706712	72.95535290163907	23.6878	175.13
NYSE:HDB	0.7510347962379456	24.70	2026-06-18	3.25	ADR	0	0	155.6671	33.95
NYSE:DX	0.7480565309524536	13.32	2026-07-23	0.51		0	0	1.8372	14.75
NYSE:TU	0.7458115220069885	10.70	2026-06-10	0.41725		0.834662898493057	11.280872902850152	0.4302	16.67
NASDAQ:CGBD	0.7426580190658569	10.58	2026-06-30	0.4		84.91270228052755	85.38965949576865	0.7439	12.36
NYSE:SCM	0.7420171499252319	7.52	2026-07-31	0.385		28.159455012177776	10405720.002664201	0.8190	10.25
NASDAQ:STNE	0.741606593132019	11.63				-11.451646901805885	-1.5669836041406104	1.8537	16.09
NASDAQ:PAA	0.7230902910232544	25.93	2026-07-31	0.39875	Withholding Tax: 10%	17.192570465995562	30.653351143705475	1.6229	24.18
NASDAQ:PAGP	0.719950258731842	27.78	2026-07-31	0.39875		-0.5101512211743068	47.75344537026651	0.9853	24.43
NASDAQ:BLMN	0.7197625637054443	8.58				-3.094661718248182	17.78663386104442	0.2539	8.60
NASDAQ:ESEA	0.7180407643318176	82.17	2026-06-09	0.7375		190.36993935769087	226.93205351290325	18.7902	88.67
NYSE:STLA	0.7127768993377686	5.97				0	0	-0.4403	8.89
NYSE:PFE	0.7122439742088318	25.78	2026-07-24	0.43		18.97617009200664	30.091693778775856	1.3143	28.75
NASDAQ:ACGL	0.7113265991210938	107.73				211.41064862775158	217.42791135512104	13.9443	110.61
NYSE:NAT	0.709309995174408	6.87	2026-06-10	0.155		8.90414937865099	11.475971766219201	0.2565	6.00
NASDAQ:MIDD	0.7081480026245117	140.30				154.45208799785001	184.10463215480112	-9.2925	165.50
NASDAQ:SWBI	0.7074200510978699	15.36	2026-07-01	0.13		58.15705310176127	64.86385213468198	0.4132	17.25
NYSE:OLP	0.7072920799255371	26.33	2026-06-25	0.45		15.310110601954936	29.09982027777402	1.1202	26.50
NYSE:EPD	0.7069964408874512	40.69	2026-07-31	0.5475	Withholding Tax: 10%	0	0	2.7224	41.15
NYSE:ORI	0.7068674564361572	44.06	2026-06-05	0.3025		0	0	4.6774	41.50
NASDAQ:UPBD	0.6887134313583374	22.33	2026-06-16	0.39		133.4738432343522	532.8143880501633	1.4451	28.64
NASDAQ:SEVN	0.6883543133735657	8.24	2026-07-20	0.28		-1.9926395102790155	-2.7004332551442762	0.6765	9.90
NYSE:BWLP	0.6869041919708252	22.98	2026-06-12	0.465		74.04307742833825	99.89533059687689	2.3878	
NASDAQ:NWBI	0.6827067136764526	16.10	2026-05-07	0.2		-69.3209254381981	-69.31862913164204	0.9096	15.00
NYSE:ARI	0.6787551045417786	7.08	2026-07-16	0.25		-50.09152286318269	-49.76836705666343	0.9695	9.88
NYSE:AXIA	0.6782178282737732	10.54				5.116866552754462	36.088474214034136	6.5584	13.73
NYSE:VZ	0.6750031113624573	48.28	2026-07-10	0.345		30.08986953068872	75.73220514041638	3.8730	51.12
NYSE:ITUB	0.6721763610839844	8.70	2026-08-04	0.83975	ADR	-18.488237279352877	-14.81241652177564	1.5903	8.84
NYSE:FLO	0.6718325614929199	8.27	2026-06-12	0.2475		9.535048261342219	18.49242914901352	0.3438	9.00
NYSE:ORC	0.6702855825424194	6.93	2026-07-31	0.345		0	0	1.2193	7.50
NASDAQ:KSPI	0.6700665354728699	89.48	2026-06-12	0	ADR	37.8578941267876	37.993469978010424	10.6967	97.29
NYSE:RKT	0.6648389101028442	13.83				49.8440306335011	56.34031522341724	0.2441	19.02
NYSE:TRTX	0.6631295084953308	9.04	2026-06-26	0.24		-19.63342505747843	-17.875931140111767	0.8478	10.08
NASDAQ:SIGA	0.6572246551513672	3.30				22.994322902944962	23.06868603023454	0.2825	17.53
NYSE:EIX	0.6544321179389954	83.88	2026-07-07	0.8525		-18.961815322951022	2.4211342561619364	9.6181	76.32
NYSE:PFLT	0.6534314155578613	7.21	2026-07-15	0.3075		6.956641777916939	12.003204012297466	0.6246	10.10
NYSE:PK	0.6508957743644714	15.51	2026-06-30	0.25		4.446008576475474	6.3441632241354995	-1.0677	14.59
NASDAQ:GLPI	0.6432888507843018	47.00	2026-06-12	0.78		54.65637162988054	70.32310167075822	3.1486	54.13
NYSE:BBDC	0.6404286623001099	8.57	2026-06-03	0.26		34.68880128427068	39.547492901918815	0.8532	9.62
NYSE:GPRK	0.6368669867515564	10.74	2026-05-20	0.05925		5.758185116505827	23.085336296050638	0.8750	10.72
NASDAQ:HOPE	0.6341135501861572	14.13	2026-05-08	0.14		-102.76250718372765	-98.55986601994105	0.5238	14.38
NYSE:NCDL	0.6325656175613403	12.78	2026-06-30	0		-5.326863884775232	-5.113896935620401	1.2003	14.35
NASDAQ:EMBC	0.6292207837104797	3.49	2026-05-28	0.15		10.387252277835106	23.921428326305392	1.8861	4.00
NYSE:DOC	0.627895176410675	23.24	2026-08-17	0.305		18.43236034780563	34.0970554758832	0.3222	22.34
NYSE:VTS	0.6278441548347473	16.72	2026-06-15	0.53125		34.45485623847707	72.96575282991797	-0.4716	21.88
NYSE:WU	0.6238219141960144	8.63	2026-06-16	0.235		-0.7658124550616703	4.964922954644695	1.4109	8.43
NYSE:BCH	0.6234873533248901	42.77			ADR	20.886618581031776	23.86020778543563	2.4315	38.54
NASDAQ:PANL	0.6183562874794006	8.07	2026-06-01	0.05		2.521808649744053	9.114967385726226	0.5296	10.85
NYSE:BCC	0.6151219010353088	81.69	2026-06-01	0.2175		148.894256625711	180.2697164593255	3.1353	92.33
NYSE:USAC	0.6141234040260315	28.23	2026-07-27	0.525	Withholding Tax: 10%	29.31635991570782	67.35472713939082	0.8909	29.60
NASDAQ:RMR	0.6140568256378174	21.04	2026-07-20	0.45		103.2428963533712	112.4719634460624	1.2923	20.75
NYSE:WES	0.6116029620170593	50.40	2026-07-31	0.915	Withholding Tax: 10%	52.068801959284336	75.88294929457852	2.9116	45.92
NASDAQ:WEN	0.6112208366394043	7.53	2026-06-01	0.14		-5.264593624842045	3.635313361230356	0.7799	7.78
NYSE:GNL	0.6107470393180847	9.34	2026-07-13	0.19		6.630820180608419	18.35040421813547	-0.1950	10.17
NASDAQ:SHIP	0.6084915995597839	17.23	2026-06-29	0.145		36.052147262804425	59.959440738832036	1.7096	22.00
NASDAQ:SBLK	0.6063367128372192	29.43	2026-06-12	0.2575		51.63298594597082	65.47354715924412	1.2754	31.98
NASDAQ:DMLP	0.606113076210022	28.96	2026-08-03	0.63525	Withholding Tax: 10%	49.396558173899905	64.410095133378	1.4267	
NASDAQ:LBRDK	0.6055120825767517	30.61				0.9076565383027593	9.193685891488013	-21.9533	48.50
NASDAQ:SPOK	0.6054405570030212	11.11	2026-05-26	0.3125		14.403381285767589	16.253314386507164	0.6067	14.00
NASDAQ:KRNY	0.6032784581184387	9.81	2026-08-12	0.11		0	0	0.5762	10.50
NASDAQ:AGNC	0.601868212223053	11.05	2026-07-31	0.36		0	0	1.9087	11.11
NYSE:AFG	0.5998879075050354	148.96	2026-07-15	0.86		0	0	10.5794	147.17
NYSE:MTN	0.5993582606315613	154.26	2026-06-25	2.22		75.16769923867521	158.02140465796845	4.9958	148.50
NYSE:BCE	0.5991419553756714	22.18	2026-06-15	0.4375		-3.32547459612482	63.63706370550606	4.8570	27.19
NYSE:BBVA	0.5989508628845215	26.96			ADR	-1.8441045344014801	-23.60417839023428	2.2855	23.79
NYSE:INSW	0.5983567833900452	96.82	2026-06-12	0.12		134.71615452584356	166.0314014049575	11.0260	93.00
NASDAQ:NEWT	0.597653865814209	15.20	2026-06-24	0.19		0	0	2.2341	17.20
NYSE:RF	0.5973588824272156	32.14	2026-09-01	0.265		0	0	2.6155	32.90
NYSE:EC	0.5971688628196716	17.08	2026-04-29	0	ADR	-82806.18202903846	-82788.05220183893	1.1062	13.35
NASDAQ:CZNC	0.5949019193649292	25.89	2026-05-04	0.28		-112.66211415892656	-111.23452614316902	0.9716	24.00
NYSE:UMC	0.5924754738807678	20.79	2026-07-08	0.65	ADR	34.446004422767786	56.49314565162559	7.9528	16.25
NASDAQ:GLAD	0.5902203917503357	19.62	2026-08-18	0.4725		39.73175375606312	41.48871065956384	1.9451	22.00
