Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DD	0.9147620797157288	150.95	2026-08-31	0.915		140.31781931384725	208.1396911673931	-0.2148	169.63
NASDAQ:VISN	0.9146494269371033	13.13	2026-04-28	0	GTC: delete	45.709649527320856	67.23366594311479	0.0027	17.33
NYSE:WIT	0.9142041802406311	1.96	2026-07-27	2	Buy 6072 at $1.85 ~= $11,233; ADR	171.963466103285	218.89775302082356	3.5185	1.75
NYSE:KEP	0.914146900177002	12.63			ADR	1520.266175556395	5664.523054766063	1035.5041	16.00
NYSE:LPL	0.9139235019683838	3.61			ADR	50203.64965801017	-19055.614200780114	-592.5562	4.42
NYSE:TSLX	0.9132848978042603	18.35	2026-06-15	0.4975		-19145.93927200551	-19459.862120304035	1.1317	19.27
NYSE:AD	0.9124796986579895	37.18	2026-06-11	0	GTC: delete	19.97251222047131	54.99793417266909	8.4279	46.34
NASDAQ:TASK	0.9118663668632507	6.25				53.18365847203901	82.30832915389959	2.8857	9.50
NASDAQ:STRS	0.9113860726356506	21.89	2026-07-13	0		-11.448809181426736	-9.628225577599126	2.6913	
NYSE:AIV	0.9113139510154724	2.88	2026-06-04	0		-2.3392517629759615	3.636848570659509	3.8511	7.00
NYSE:SITC	0.910944938659668	4.68	2026-08-03	0	GTC: delete	24.495083390300763	51.12994768069654	3.3485	6.00
NYSE:ELME	0.9102574586868286	1.62				0	0	-1.7349	18.00
NYSE:PNNT	0.9087860584259033	3.55	2026-07-15	0.24		-12282.37320953988	-12274.427934540812	0.2115	4.75
NYSE:NLOP	0.9065297842025757	12.60				48.13487819385617	68.32485967839611	-8.1514	46.00
NYSE:NSA	0.8039818406105042	46.38	2026-07-21	0.57		37.523227331510355	61.348532712931366	1.0121	44.26
NYSE:TDS	0.7911601066589355	36.04	2026-06-16	0.04		101.62737856230682	45.011178819582845	1.2436	50.50
NASDAQ:ACGL	0.7508818507194519	104.92				210.91540929326976	217.04075313178342	13.9443	110.61
NASDAQ:GAIN	0.7460684180259705	17.29	2026-07-24	0.24		22.673353030932972	40.9713724566963	4.8931	16.83
NYSE:DX	0.7459600567817688	13.70	2026-07-23	0.51		0	0	1.8372	14.80
NASDAQ:ADAM	0.7401751279830933	9.28	2026-06-23	0.2225		0	0	1.7304	11.88
NASDAQ:PAGP	0.7390629649162292	27.44	2026-07-31	0.39875		-0.1649155357020473	48.578490801234146	0.9853	24.43
