Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:FDX	0.9148101210594177	339.92	2026-06-22	0	Buy 11 at $320.17 ~= $3,522	468.78871178317024	724.6315967301528	18.5829	350.99
NYSE:DD	0.9147539734840393	144.00	2026-08-31	0.915		0	0	-0.6518	169.63
NASDAQ:VISN	0.9146726131439209	13.12	2026-04-28	0	GTC: delete	0	0	-0.1410	17.33
NYSE:AD	0.9136210083961487	37.14	2026-06-11	0		0	0	7.8478	46.34
NYSE:SITC	0.912124514579773	4.62	2026-08-03	0		0	0	2.4623	6.00
NASDAQ:TASK	0.9095827341079712	6.41				0	0	2.3371	9.50
NYSE:ELME	0.9068450331687927	1.64				0	0	-1.6948	18.00
AMEX:SDEV	0.9002811312675476	1.41				0	0	19.3436	
NASDAQ:STRS	0.8468518853187561	22.40	2026-07-13	0		0	0	2.6587	
NYSE:EBF	0.8205500841140747	22.39	2026-07-10	0.25		45.64495763502749	52.544580480057874	1.6919	24.00
NYSE:BBY	0.8031960129737854	90.51	2026-06-18	0.9525		83.54953116377101	120.72715029635802	5.4231	79.15
NYSE:USAC	0.7805110812187195	28.69	2026-04-27	0.525	Withholding Tax: 10%	0	0	0.6939	29.60
NASDAQ:SWBI	0.7803930044174194	16.52	2026-07-01	0.13		59.18765935254713	65.94875689017024	0.4132	17.25
NYSE:INN	0.7777507901191711	7.03	2026-05-15	0.08		0	0	-0.1446	6.19
NYSE:NTST	0.768051266670227	22.59	2026-06-01	0.215		0	0	0.0784	22.72
NYSE:NSA	0.7526128888130188	47.20	2026-06-15	0.57		0	0	0.7654	43.86
NYSE:GAP	0.7503833174705505	21.91	2026-07-08	0.1675		19.507986282226796	37.934874559910895	2.6724	26.91
NYSE:NE	0.7348950505256653	43.97	2026-06-04	0.5		0	0	1.1675	49.18
NYSE:TTE	0.7304227352142334	85.20	2026-09-30	1.02775	ADR	0	0	5.5696	94.14
NYSE:BKE	0.7185471057891846	45.57	2026-07-15	0.35		66.92610257181353	71.8198471541003	4.2982	47.00
