Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DD	0.9147647023200989	144.58	2026-08-31	0.915		0	0	-0.6518	170.69
NASDAQ:VISN	0.9146901965141296	13.44	2026-04-28	0	GTC: delete	0	0	-0.1410	17.33
NYSE:AD	0.9139379858970642	36.91	2026-06-11	0		0	0	7.8478	50.34
NYSE:SITC	0.912655770778656	4.56	2026-08-03	0		0	0	2.4623	6.00
NASDAQ:TASK	0.9091508388519287	5.76				0	0	2.3371	9.50
NYSE:NLOP	0.9077030420303345	11.90				0	0	-2.6472	46.00
NYSE:FDX	0.8974214196205139	336.31	2026-06-22	0	Buy 35 at $317.64 ~= $11,117	473.5988846331445	731.625871846224	18.5829	349.72
NYSE:ELME	0.8923621773719788	1.65				0	0	-1.6948	18.00
NYSE:EBF	0.8737480044364929	22.28	2026-07-10	0.25		45.47799377039522	52.419585403371535	1.6919	24.00
AMEX:SDEV	0.8491004109382629	1.47				0	0	19.3436	
NYSE:USAC	0.8277186751365662	28.47	2026-04-27	0.525	Withholding Tax: 10%	0	0	0.6939	29.67
NYSE:NE	0.8085337281227112	41.96	2026-06-04	0.5	Buy 278 at $40.01 ~= $11,123	0	0	1.1675	49.60
NYSE:T	0.8049859404563904	22.29	2026-07-10	0.2775	exDate: 2026-07-10 amount: 185.93	15.981774279506144	53.914326862395086	3.1502	30.02
NASDAQ:VNOM	0.7634443640708923	43.96	2026-05-14	0.5775	Buy 264 at $42.06 ~= $11,104	0	0	-0.4252	57.56
NYSE:INN	0.7553722262382507	6.86	2026-05-15	0.08		0	0	-0.1446	6.19
NYSE:AIV	0.7551248073577881	2.96	2026-06-04	0		0	0	3.9853	7.00
NYSE:SBR	0.748182475566864	76.70	2026-07-15	1.21625		0	0	3.4673	32.50
NYSE:TTE	0.7399505376815796	81.99	2026-09-30	1.02775	ADR	0	0	5.5705	96.33
NYSE:NTST	0.7230252623558044	22.72	2026-06-01	0.215		0	0	0.0784	22.72
NYSE:CBL	0.7230071425437927	54.85	2026-06-12	0.4375		0	0	5.5229	60.00
