ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,144.845,139.64,134.86,154263365.31
NASDAQ:VISN,7.28,20.55,12.08,12.32,62804982.61
NYSE:KEP,11.25,23.41,11.87,11.46,15822133.45
NYSE:LPL,3.16,5.83,3.29,3.55,12047329.91
NYSE:TSLX,16.04,24.79,16.77,17.42,7913709.99
NYSE:GNK,15.32,27.25,25.43,25.17,6156297.95
NYSE:AD,33.71,79.165,34.71,34.76,4766046.37
NYSE:SITC,3.91,12.39,4.27,4.34,3053763.73
NASDAQ:STRS,15.35,32.93,19.79,20.7,3101532.12
NYSE:AIV,2.62,8.82,2.62,2.75,3314648.69
NYSE:ELME,1.26,17.68,1.49,1.51,2246519.58
NASDAQ:TASK,4.465,18.39,5.85,5.97,3708038.17
NYSE:PNNT,3.19,7.53,3.26,3.37,2115527.65
NYSE:NLOP,10.945,34.305,11.54,11.4,1406255.01
NYSE:WIT,1.79,3.09,1.81,1.84,17100665.86
NYSE:TDS,33.37,49.12,33.81,34.08,34180270.88
NYSE:STLA,5.25,12.2199,5.8,5.9,100675076.65
NYSE:FDX,216.095,413.87,321.02,313.42,511499430.75
NYSE:FRO,18.06,43.1,37.96,37.9,80165476.62
NASDAQ:GAIN,13.11,17.14,16.3,16.57,3252376.50
NASDAQ:PAGP,16.685,26.3,26.21,25.1,27989423.23
NASDAQ:STNE,9.4525,19.95,11.36,11.28,41662358.81
NASDAQ:TRIN,14.13,18.1186,17.595,17.72,17724386.15
NYSE:HDB,22.91,79.615,23.18,26.19,225711620.40
NASDAQ:PANL,4.46,9.3901,7.48,7.29,2371849.62
NYSE:LYB,41.58,83.94,62.32,58.0,260194573.78
NYSE:OGN,5.69,13.6,13.52,13.49,27339920.62
NASDAQ:ADAM,6.16,9.585,8.79,9.25,6538325.17
NYSE:BWLP,11.72,22.921999999999997,21.3,20.6,7603127.71
NASDAQ:FIBK,27.6,40.6,38.39,39.35,43052232.71
NYSE:BBVA,14.63,26.395,26.23,25.54,27813763.64
NYSE:TU,9.95,16.735,10.21,10.48,61224204.76
NASDAQ:SHIP,6.7,16.86,15.27,15.23,3053281.08
NYSE:TEN,18.8,45.85,39.45,39.66,8884894.11
NYSE:GPRK,5.75,11.87,10.31,9.86,3462388.09
NASDAQ:ESEA,48.89,78.76,73.76,71.45,3479642.56
NYSE:SCM,6.83,15.15,7.11,8.35,2347527.87
