Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted	eps	AnalystTargetPrice
NYSE:DD	0.9147629141807556	151.47	2026-08-31	0.915		141.1314147639847	208.57543423919986	-0.2148	169.63
NASDAQ:GNTX	0.9146569967269897	25.59	2026-07-08	0.12		0	0	1.9116	28.89
NASDAQ:VISN	0.9146423935890198	12.57			GTC: delete	45.26333114210072	66.6514100913689	0.0027	17.33
NYSE:STC	0.9142516255378723	74.46	2026-06-15	0.395	Buy 20 at $70.14 ~= $1,403	0	0	4.6116	82.25
NYSE:WIT	0.9140912890434265	2.09	2026-07-27	2	ADR	169.93552517360234	216.40544255408787	3.5185	1.75
NYSE:KEP	0.9140335917472839	12.51			ADR	1517.7958930378109	5656.674500930649	1035.5041	16.00
NYSE:TSLX	0.913313627243042	18.80	2026-06-15	0.4975		-19145.042305306586	-19459.13283852422	1.1317	19.70
NASDAQ:TASK	0.9127826690673828	6.71				52.96946574078588	81.8421011667781	2.8857	9.50
NYSE:AD	0.9124916195869446	37.65	2026-06-11	0	GTC: delete	20.200708190376464	55.13711487889875	8.4279	46.34
NYSE:ELME	0.9107186198234558	1.73				0	0	-1.7349	18.00
NYSE:AIV	0.9105736017227173	2.81	2026-06-04	0	GTC: delete	-2.3522125889042944	3.5755880376003866	3.8511	7.00
NYSE:SITC	0.9104106426239014	4.81	2026-08-03	0	GTC: delete	24.58746671223641	51.085271241335974	3.3485	5.00
NYSE:NLOP	0.9089073538780212	12.84				48.35302071440388	68.43601953330386	-8.1514	46.00
NYSE:PNNT	0.9082381725311279	3.62	2026-07-15	0.24		-12282.398125010131	-12274.509916203455	0.2115	4.75
NASDAQ:STRS	0.9025284647941589	21.17	2026-07-13	0	GTC: delete	-11.648117705840175	-9.828932268198137	2.6913	
NYSE:TDS	0.8745697736740112	35.96	2026-06-16	0.04		101.02149166973606	45.15448747364034	1.2436	50.50
NYSE:FLO	0.84438556432724	8.49	2026-06-12	0.2475		9.421914304155367	18.43068177089092	0.3438	9.00
NYSE:TEN	0.7877883315086365	41.79	2026-07-23	0		91.53530167231021	102.9354087069466	7.0378	46.00
NASDAQ:AMSF	0.7570826411247253	31.96	2026-09-11	0.4		0	0	2.5118	35.00
NYSE:FRO	0.7525078058242798	41.24	2026-06-12	0.7825		40.30998052621793	62.83106438987855	4.0648	44.25
NYSE:ORC	0.7065908908843994	6.87	2026-07-31	0.345		0	0	1.2193	7.50
NYSE:UMC	0.7024821043014526	18.43	2026-07-08	0.65	ADR	32.412763404494754	54.607201699099356	7.9528	16.25
NYSE:ARR	0.6986293196678162	17.10	2026-08-17	0.72		-60.15896683537068	-59.73243035330369	3.0443	18.38
NYSE:DX	0.6932132840156555	13.46	2026-07-23	0.51		0	0	1.7628	14.75
NASDAQ:GAIN	0.6835441589355469	17.12	2026-08-18	0.24		22.594788529597558	40.67240092461937	4.8931	16.83
NYSE:CPA	0.6767556667327881	146.22	2026-05-29	1.635		388.10798507900586	77.71234895865433	23.6878	175.13
NYSE:DHT	0.676080584526062	19.56	2026-05-21	0.3675		32.86622878901689	44.130293178632435	2.0584	20.20
NYSE:SSTK	0.6732124090194702	6.50	2026-06-04	0.3375		-1.2196868536413816	30.07084251152525	-0.5651	28.85
NYSE:USAC	0.6687872409820557	27.10	2026-07-27	0.525	Withholding Tax: 10%	29.114127272537186	67.55749271765193	0.8909	29.60
NASDAQ:PAGP	0.6583951115608215	27.53	2026-07-31	0.39875		-0.37239776594772406	48.151681597335056	0.9853	24.64
NYSE:DOW	0.6574842929840088	30.63	2026-05-29	0.35		25.435338672624976	75.19066188976323	-1.6682	35.69
NYSE:ITUB	0.6573799252510071	8.81	2026-08-04	0.83975	ADR	-17.691732777149912	-13.977975242245028	1.5903	8.84
NYSE:OGN	0.65043705701828	14.07	2026-05-11	0.02		39.975816971775004	31.007032753500795	0.9368	11.25
NASDAQ:FIBK	0.6477470993995667	39.89	2026-08-04	0.47		0	0	3.3384	37.88
NYSE:SCM	0.6435272693634033	7.62	2026-07-31	0.385		28.974342800781642	10539845.828181678	0.8190	10.25
NYSE:EIX	0.6430317163467407	84.71	2026-07-07	0.8525		-17.693351456678528	3.7259990883010543	9.6181	76.46
NASDAQ:SEVN	0.6316611766815186	8.40	2026-07-20	0.28		-1.805765441758405	-2.518552599453601	0.6765	9.90
NASDAQ:COLB	0.629029393196106	32.51	2026-05-29	0.3675		0	0	1.7785	34.14
NYSE:ARI	0.6283386945724487	7.01	2026-07-16	0.25		-50.1016637277967	-49.776273495981535	0.9695	9.88
NASDAQ:ESEA	0.627621591091156	80.21	2026-06-09	0.7375		190.42827774570418	227.1911855604112	18.7902	88.67
NYSE:BWLP	0.6252925395965576	22.46	2026-06-12	0.465		74.31241407347996	100.4339153283413	2.3878	
NYSE:GSL	0.6231164932250977	45.21	2026-05-22	0.6		168.96041478985666	218.54739243499432	10.7364	48.00
NASDAQ:SND	0.6220583915710449	4.75	2026-07-28	0		4.292445282165262	15.982499923037551	0.5052	3.00
NYSE:HDB	0.6207756996154785	24.85	2026-06-18	3.25	ADR	0	0	155.6671	33.95
NYSE:AAT	0.6128231883049011	25.43	2026-06-04	0.34		9.453944117418606	29.86201937973554	0.3648	23.50
NASDAQ:RMR	0.6082305312156677	21.24	2026-07-20	0.45		103.86602319380295	113.15282890719139	1.2923	20.75
NASDAQ:NWBI	0.607684850692749	16.74	2026-05-07	0.2		0	0	1.0454	15.00
NASDAQ:ACIC	0.6055939197540283	11.33				64.75384661802698	66.8013888975907	2.1613	14.00
NYSE:RKT	0.6045199632644653	14.50				51.46546620176982	58.018177534402916	0.2441	19.02
NYSE:LPG	0.5964646935462952	47.87	2026-07-27	0.7375		116.55549584220941	139.77133748024747	4.5267	51.00
