ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:DD,33.335,144.845,139.96,135.75,151419081.82
NASDAQ:GNTX,20.48,29.38,22.92,23.97,61265265.16
NASDAQ:VISN,7.485,20.55,11.85,11.91,59742280.19
NYSE:STC,57.105,78.61,66.34,69.79,17548030.58
NYSE:WIT,1.75,3.09,1.91,1.85,18286865.65
NYSE:KEP,11.25,23.41,12.21,11.32,14875133.88
NYSE:TSLX,16.04,24.79,17.13,17.08,7404378.57
NASDAQ:TASK,4.465,18.39,5.8,5.82,5967139.61
NYSE:AD,33.71,79.165,34.6,34.59,4949784.70
NYSE:AIV,2.59,8.82,2.62,2.67,2872171.11
NYSE:SITC,3.91,12.39,4.43,4.41,2614514.66
NYSE:ELME,1.26,17.68,1.62,1.5,2653732.12
NYSE:PNNT,3.19,7.53,3.36,3.23,2036163.81
NYSE:NLOP,10.945,34.305,11.55,11.71,1710449.57
NASDAQ:VYNE,0.2805,28.56,28.56,0.8078,1570601.81
NASDAQ:STRS,15.35,32.93,19.98,20.28,1530813.14
NASDAQ:AMSF,29.42,47.86,30.06,34.29,7092408.35
NASDAQ:GAIN,13.11,17.14,16.28,16.41,2746500.58
NASDAQ:TRIN,14.13,18.1186,17.41,17.69,16235126.89
NASDAQ:CMCSA,21.28,34.45,22.8,23.78,823875609.10
NYSE:DOW,20.4019,42.74,28.75,30.37,304000335.98
NYSE:TDS,33.005,49.12,33.65,33.79,33565341.48
NYSE:FRO,18.26,43.1,38.59,36.93,66298200.52
NYSE:TEN,18.8,45.85,39.17,38.86,8365592.78
NASDAQ:FIBK,27.6,40.6,37.76,38.55,54437976.52
NYSE:ARR,13.98,19.31,16.21,16.4,81352615.21
NASDAQ:ADAM,6.16,9.585,8.71,8.83,6628035.88
NYSE:SSTK,5.25,29.5,5.89,7.68,9932412.25
NYSE:CPA,107.44,160.465,138.43,139.05,39994336.21
NYSE:HDB,22.6603,77.62,23.22,23.6,258948011.50
NYSE:DX,11.825,14.9305,12.64,13.12,96557018.76
NYSE:TU,9.95,16.72,10.4,10.28,62694613.71
NASDAQ:CGBD,9.975,14.3,10.21,10.36,7044098.71
NYSE:SCM,6.83,15.04,7.06,7.14,2411678.18
NASDAQ:STNE,9.4525,19.95,10.89,11.12,38816298.56
NASDAQ:PAA,15.685,24.87,24.29,24.31,49670336.74
NASDAQ:PAGP,16.685,26.65,26.09,25.93,30000327.45
NASDAQ:BLMN,5.19,10.145,8.54,8.34,12991385.31
NASDAQ:ESEA,48.89,78.845,76.11,69.8,3428947.69
NYSE:STLA,5.25,12.2199,5.7,5.75,98607912.94
NYSE:PFE,23.11,28.745,24.67,24.75,929912330.80
NASDAQ:ACGL,82.445,105.0895,103.88,101.83,188988132.81
NYSE:NAT,2.72,6.7,6.46,6.16,19338926.42
NASDAQ:MIDD,110.82,180.13,136.0,129.56,72338094.02
NASDAQ:SWBI,7.73,17.5625,14.89,15.01,6802487.76
NYSE:OLP,19.62,25.88,25.25,25.06,1965239.98
NYSE:EPD,30.01,40.165,38.12,38.78,116435285.90
NYSE:ORI,35.6,46.76,43.07,42.21,51620839.15
NASDAQ:UPBD,15.82,28.025,20.61,21.69,19450324.63
NASDAQ:SEVN,7.78,11.15,8.0,8.04,1596229.38
NYSE:BWLP,11.72,22.921999999999997,21.06,21.1,6747934.83
NASDAQ:NWBI,11.25,15.715,15.41,15.42,16457353.13
NYSE:ARI,6.65,11.24,6.69,6.83,65881520.90
NYSE:AXIA,6.71,13.54,10.06,9.93,17669578.11
NYSE:VZ,38.39,51.68,47.32,43.5,1139535374.88
NYSE:ITUB,6.11,9.6,8.37,8.32,162952842.70
NYSE:FLO,6.8,16.85,7.64,8.49,33117065.55
NYSE:ORC,6.415,8.4,6.49,6.71,35101564.94
NASDAQ:KSPI,68.59,99.2,86.48,88.15,29635313.97
NYSE:RKT,12.17,24.36,13.49,13.99,408978950.11
NYSE:TRTX,7.565,9.85,8.56,8.67,5164278.23
NASDAQ:SIGA,3.02,9.62,3.1,3.48,2951634.34
NYSE:EIX,51.01,80.9,78.64,77.25,180437735.10
NYSE:PFLT,6.83,10.7138,6.97,7.06,8768734.30
NYSE:PK,9.84,15.275,15.03,14.84,56387965.47
NASDAQ:GLPI,41.17,49.95,45.04,44.66,82985921.31
NYSE:BBDC,7.9601,9.92,8.29,8.39,4313995.69
NYSE:GPRK,5.75,11.87,9.48,9.7,3753204.68
NASDAQ:HOPE,9.435,14.05,13.82,13.58,13930586.08
NYSE:NCDL,11.97,17.11,12.45,12.61,2236964.52
NASDAQ:EMBC,2.77,15.55,3.435,3.44,3782031.11
NYSE:DOC,15.7,22.77,22.52,22.29,129922787.94
NYSE:VTS,15.01,27.15,15.24,15.77,6170196.49
NYSE:WU,6.905,10.3507,8.17,8.66,74761763.89
NYSE:BCH,27.0801,46.77,41.4,40.11,10302552.25
NASDAQ:PANL,4.46,9.3901,7.46,7.17,2459511.71
NYSE:BCC,65.0,91.97,78.22,75.9,35530879.26
NYSE:USAC,21.85,30.55,25.69,26.76,4955345.12
NASDAQ:RMR,14.27,21.45,20.35,19.89,3415025.56
NYSE:WES,36.9,48.63,46.73,46.61,32125083.02
NASDAQ:WEN,6.07,10.835,7.31,7.85,55152237.49
NYSE:GNL,6.77,10.035,8.85,9.16,20706996.04
NASDAQ:SHIP,6.7,16.86,16.14,14.41,3320763.96
NASDAQ:SBLK,16.72,28.5,27.1,26.09,30089894.10
NASDAQ:DMLP,20.85,28.95,27.17,27.29,9220478.42
NASDAQ:LBRDK,26.25,70.32,30.92,30.36,53089344.10
NASDAQ:SPOK,9.95,19.3091,10.81,10.65,1386203.01
NASDAQ:KRNY,5.76,9.755,9.45,9.48,4706452.71
NASDAQ:AGNC,9.31,12.19,10.64,10.92,222975572.99
NYSE:AFG,122.11,150.02,143.88,142.26,48931932.82
NYSE:MTN,118.51,165.5,148.28,146.08,103852150.08
NYSE:BCE,20.87,26.52,21.24,21.7,80364895.92
NYSE:BBVA,15.235,26.59,26.59,25.12,26343556.55
NYSE:INSW,39.06,93.48,90.69,88.4,43652708.81
NASDAQ:NEWT,9.59,15.69,14.37,14.95,2793160.64
NYSE:RF,22.7,32.47,30.74,31.11,362002998.82
NYSE:EC,8.265,17.75,15.8,16.03,36595686.82
NASDAQ:CZNC,18.16,25.0,24.6,23.47,1584226.43
NYSE:UMC,6.56,28.96,19.08,20.3,318531190.64
NASDAQ:GLAD,16.54,28.725,19.03,19.66,3450920.69
