date,symbol,amount
2025-11-12,NYSE:SEM,0.0625
2026-03-02,NYSE:SEM,0.0625
2025-12-01,NYSE:ALIT,0.04
2025-11-13,NYSE:ETR,0.64
2026-02-09,NYSE:ETR,0.64
2025-11-14,NASDAQ:SBUX,0.62
2026-02-13,NASDAQ:SBUX,0.62
2025-10-03,NYSE:PM,1.47
2025-12-26,NYSE:PM,1.47
2025-09-30,NYSE:PCG,0.025
2025-12-31,NYSE:PCG,0.05
2025-10-03,NYSE:BTI,0.749068
2025-12-30,NYSE:BTI,0.749068
2025-11-07,NASDAQ:PAYX,1.08
2026-01-28,NASDAQ:PAYX,1.08
2025-11-24,NYSE:TEO,0.048569
2025-10-07,NYSE:EIX,0.8275
2026-01-07,NYSE:EIX,0.8775
2025-10-06,NYSE:OGE,0.425
2026-01-05,NYSE:OGE,0.425
