Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	18.98	2025-08-13	0.07825	Buy 55 at $12.65 ~= $696	-1.421050161148737	11.262546802702058
NASDAQ:WSFS	0.973137378692627	60.00	2025-08-08	0.155		-194.1737619252055	-182.11775782476022
NYSE:FCF	0.9145620465278625	18.58	2025-08-08	0.1325		-71.75530247023315	-71.32541476972534
NASDAQ:SYBT	0.9096199870109558	75.99	2025-09-15	0.31		-78.99522282595086	-76.04694133067666
NASDAQ:SBSI	0.906508207321167	30.99	2025-08-21	0.36		-205.7512040265873	-207.6343338707514
NYSE:GNTY	0.8991280198097229	52.95	2025-09-19	0.245		-167.6054800888332	-163.1440156474154
NASDAQ:STRA	0.8872581720352173	90.21	2025-09-05	0.6		136.46354117823122	111.51206476672901
NASDAQ:AMAL	0.8846258521080017	29.37	2025-08-05	0.135		-166.12215822150338	-164.75036510634325
NASDAQ:PFIS	0.8839093446731567	53.24	2025-08-29	0.6175		-372.2233941905859	-362.39630529589016
NASDAQ:FFIN	0.8838565349578857	36.30	2025-09-15	0.1825		-28.660477369401487	-27.6158736246969
NYSE:SFBS	0.8824182152748108	87.61	2025-10-01	0.32625		-111.58228141755967	-110.48379921340835
NASDAQ:CCNE	0.8821175694465637	26.74	2025-08-29	0.18		-130.42807795286197	-127.85171995121149
NASDAQ:MBWM	0.8652474284172058	48.71	2025-09-05	0.365		-151.6559533735264	-139.08176090675985
NASDAQ:UCB	0.8555470108985901	33.81	2025-09-15	0.24		-123.38858383364726	-117.12190722197647
NASDAQ:SFNC	0.8505772352218628	20.85	2025-09-15	0.21125		-116.95220679431092	-113.96242301254874
NASDAQ:NBBK	0.8462948203086853	19.32	2025-08-06	0		-58.690196534353944	-57.65987600081126
NYSE:FFWM	0.8458593487739563	6.13				-102.88052523019701	-101.45822588969276
NASDAQ:FISI	0.8416322469711304	28.96	2025-09-15	0.305		-141.25909092975022	-140.56238633157517
NASDAQ:MSBI	0.8377612829208374	18.54	2025-08-15	0.31		-206.44862673460472	-196.2938011165972
NASDAQ:NECB	0.8351727724075317	22.05	2025-10-03	0.175		-25.07105615247254	-23.374869347269353
