ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.27,12.46,11207244.22
NYSE:GIS,48.29,75.66,49.18,50.01,297445960.03
NYSE:BTI,34.17,59.29,56.03,56.26,209982720.33
NYSE:ED,87.28,114.87,96.4,97.08,165217312.41
NYSE:DVN,25.89,43.295,35.41,35.52,248620034.61
NYSE:OBK,28.8,41.165,35.5,37.78,8248788.30
NYSE:FCPT,25.005,30.93,25.41,25.7,17280280.01
NYSE:ETR,73.15,158.07,88.18,88.44,217793193.37
NASDAQ:LAMR,99.84,139.875,126.605,126.6,71864014.15
NYSE:MNR,12.4,18.9973,13.67,13.75,3195386.76
NYSE:ESS,243.85,317.73,266.23,263.64,102075882.91
NASDAQ:REG,63.44,78.1801,69.76,72.09,79124232.50
NYSE:NNN,35.8,49.57,42.57,42.68,57345210.29
NASDAQ:PLMR,85.0,175.85,115.05,118.7,37115413.21
NYSE:INVH,29.37,36.79,29.64,30.01,132845919.55
NYSE:ALL,176.0001,214.76,197.25,200.03,277652085.39
NYSE:MCO,378.71,531.93,511.77,506.08,305372203.14
NYSE:POST,101.05,125.84,102.88,104.73,73113722.45
NYSE:HUYA,2.21,6.43,3.54,3.33,5338359.88
NASDAQ:LFVN,9.83,27.38,10.75,11.23,2393658.14
