Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	18.99	2025-08-13	0.07825	Buy 297 at $12.66 ~= $3,760	-1.2457188226687153	11.572332060235011
NYSE:TEO	1	10.75			ADR	19.853440077889953	38.298335173684976
NYSE:ETR	0.7280983328819275	92.36	2025-08-13	0.595		-14.643502534584197	38.08821743871116
NYSE:HUYA	0.7259926199913025	3.67	2025-07-01	0	ADR	1.370682619912769	1.370682619912769
NYSE:BTI	0.7042297720909119	57.83	2025-10-03	0.6005	ADR	0	0
NASDAQ:LAMR	0.690426230430603	132.24	2025-09-19	1.475		147.87439019554662	186.84897620008192
NYSE:O	0.6441171169281006	62.03	2025-10-01	0.79675		86.15657638202413	137.0067581998618
NYSE:V	0.6362863183021545	358.24	2025-08-12	0.59		577.5472490890586	590.9307519473494
NYSE:FCPT	0.6354990601539612	26.51	2025-09-30	0.3525		34.2068208745714	42.30628048646591
NYSE:QD	0.6327938437461853	4.33			ADR	1173.362904343426	1172.8615928947495
NYSE:SPGI	0.6269791126251221	563.76	2025-11-25	0.935		678.8374027206447	731.5843190819891
NASDAQ:CSCO	0.6220636963844299	71.30	2025-10-03	0.405		92.58409150703672	99.07720146504194
NYSE:WGO	0.6080487370491028	35.03	2025-09-10	0.3325		0	0
NASDAQ:HBCP	0.6080262660980225	58.49	2025-08-04	0.2625		-266.3359665864017	-260.6739463699177
NASDAQ:XEL	0.6029863953590393	75.25	2025-09-15	0.5575		-0.5883275215855666	35.59391313036961
NASDAQ:CHDN	0.6023887991905212	100.88				81.06655307043971	114.19011124324584
NYSE:OGE	0.5933947563171387	45.70	2025-07-07	0.4205		6.568084338539103	34.90033571717298
NYSE:MCO	0.5929833650588989	532.62	2025-08-15	0.895		625.1522886256316	673.2882580600087
NYSE:TPB	0.5911551713943481	107.55	2025-09-19	0.0725		112.08404507158264	116.97440158595248
NYSE:MSCI	0.5848135948181152	600.34	2025-08-15	1.7		787.2466028308145	833.8130774947798
