Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	19.48	2025-08-13	0.07825	Buy 53 at $12.99 ~= $688	-1.4676041475519355	11.249310561410347
NASDAQ:AMAL	0.9129943251609802	30.07	2025-08-05	0.135		-165.75345773965506	-164.37498025792286
NASDAQ:CTBI	0.8981698751449585	60.43	2025-09-15	0.47		-175.6940676660275	-170.58193340416125
NASDAQ:NECB	0.8631311058998108	22.96	2025-10-03	0.175		-24.24512609650139	-22.53934952702954
NYSE:SG	0.8585428595542908	9.46				4.065745723908219	6.591455801435269
NASDAQ:BFST	0.857332170009613	25.85	2025-08-15	0.14		-163.13144938031235	-159.69163430699538
NYSE:FDS	0.8559840321540833	312.60	2025-08-29	1.07		574.9796157557674	668.8699365220373
NASDAQ:HBCP	0.8507832884788513	59.41	2025-08-04	0.2625		-266.95830818899765	-261.3620624077779
NASDAQ:SYBT	0.8496038913726807	79.67	2025-09-15	0.31		-75.93691206179254	-72.97765988960768
NYSE:CL	0.8467175960540771	84.43	2025-10-17	0.505		130.56435904179935	144.01244306972347
NASDAQ:WSFS	0.8396245241165161	59.23	2025-08-08	0.155		-194.0561660777144	-181.93363180410824
NYSE:FCPT	0.8301954865455627	26.81	2025-09-30	0.3525		33.12912782977363	41.11900895705875
NYSE:MCO	0.8279491066932678	514.49	2025-08-15	0.895		616.3844390691065	663.6825379563933
NASDAQ:PFBC	0.8250846266746521	98.71	2025-10-07	0.7375		-211.29118618148718	-208.72597864342887
NYSE:ESS	0.8246034383773804	282.11	2025-09-30	2.51		362.34569623373494	531.1031994395696
NASDAQ:OBT	0.82363361120224	27.81	2025-09-08	0.125		-90.32316744523312	-87.76587432212003
NYSE:FFWM	0.8191447854042053	6.19				-102.85931581896592	-101.43127404747993
NASDAQ:CHDN	0.8100560307502747	100.61				79.74012251727133	112.56419846820391
NASDAQ:FFIC	0.809770405292511	15.10	2025-09-05	0.22		-186.33830474412298	-183.95325204744458
NYSE:OBK	0.8073440790176392	37.89	2025-08-15	0.15		-196.1497214583629	-190.771283199882
