ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.35,12.51,13383913.27
NYSE:TEO,6.43,15.535,6.74,7.12,2613805.54
NASDAQ:CHDN,85.58,150.21,95.3,96.32,64235185.75
NYSE:ETR,73.15,158.07,88.67,90.29,233752011.49
NYSE:HUYA,2.21,6.43,3.46,3.51,5296344.54
NYSE:CAVA,61.9,172.4299,63.53,63.63,270719016.30
NYSE:INVH,29.28,36.75,29.64,30.21,142711104.49
NYSE:CTRA,22.4631,29.95,23.28,24.36,156225528.61
NASDAQ:BFST,20.07,30.2978,24.21,24.41,2271319.69
NYSE:SITC,8.6,60.51,8.67,8.83,12052391.00
NYSE:BFS,31.25,42.3899,31.74,32.22,2255848.93
NYSE:BTI,34.17,59.29,54.7,56.59,204236490.39
NASDAQ:HBCP,39.59,61.07,56.07,55.38,1762147.05
NYSE:ABM,40.85,59.15,45.03,45.79,34325177.29
NYSE:GTY,26.42,33.85,27.39,28.24,8993767.63
NYSE:TPB,40.35,104.7604,102.2,102.34,31403612.47
NYSE:VIST,31.63,61.67,33.7,35.71,59778732.42
NASDAQ:LAMR,99.84,139.875,123.75,127.6,81428040.96
NYSE:YUM,122.13,163.3,145.66,149.49,322123882.59
NYSE:COP,79.88,116.08,91.92,92.43,637712883.31
