ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.5,12.67,13357576.06
NASDAQ:WSFS,42.44,62.75,54.28,55.41,22238781.00
NASDAQ:SYBT,57.12,83.83,68.93,74.32,10950021.06
NYSE:FCF,13.54,19.96,17.14,17.35,13523496.06
NASDAQ:SBSI,25.85,38.0,28.3,29.45,4581829.16
NYSE:GNTY,32.04,52.34,49.18,49.67,2963751.13
NASDAQ:PFIS,38.895,59.7,48.78,50.99,2246833.05
NASDAQ:FFIN,30.58,44.66,33.77,34.32,19080056.13
NASDAQ:AMAL,25.03,38.19,27.26,28.0,4289575.08
NASDAQ:CCNE,19.32,29.29,24.43,25.81,4317017.86
NYSE:SFBS,66.48,101.37,81.65,82.99,22962066.50
NASDAQ:STRA,72.2491,104.51,85.7,83.82,16495018.58
NASDAQ:MBWM,37.76,52.98,44.92,46.59,2945569.68
NASDAQ:UCB,22.93,35.38,31.44,31.8,22712128.04
NASDAQ:FISI,20.97,29.785,27.1,26.7,3559686.32
NYSE:FFWM,4.415,8.52,5.61,5.78,4347344.71
NASDAQ:SFNC,17.2,25.95,19.36,19.94,18521111.29
NASDAQ:NBBK,15.094000000000001,21.05,17.77,18.44,3166473.73
NASDAQ:BANF,97.02,138.77,127.71,129.23,21278434.92
NASDAQ:NECB,19.75,31.7199,20.35,21.47,1516195.99
