ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:ALTS,1.551,10.9487,4.395,8.35,112392016.96
NYSE:BTI,34.17,59.29,56.02,56.21,280998377.69
NYSE:PM,116.12,186.69,161.55,165.77,955994469.73
NASDAQ:TIGR,3.39,14.48,12.29,12.81,103967539.15
NYSE:TDOC,6.35,15.21,7.82,7.89,36217301.37
NYSE:TPR,40.075,114.05,104.18,102.61,445363399.90
NYSE:TT,298.15,476.185,413.83,424.5,530775581.51
NASDAQ:MAT,13.945,22.065,18.82,18.46,47738252.89
NYSE:CPRI,11.86,43.34,21.28,21.57,49323098.67
NASDAQ:GOOD,12.67,17.875,13.22,13.3,6637275.97
NASDAQ:MKTX,178.2,296.68,187.5,182.55,125480876.10
NASDAQ:NAVI,10.53,16.44,13.73,13.66,10701745.70
NASDAQ:EEFT,85.24,114.25,91.16,94.01,72381508.12
NYSE:WAB,151.81,216.1,193.18,195.18,183971406.73
NYSE:NMR,4.86,7.4599,7.2,7.31,2750207.90
NYSE:GBX,37.77,71.059,47.16,47.02,12872940.95
NYSE:EBF,17.15,25.7507,18.48,18.41,2110491.06
NYSE:RELX,44.185,56.33,47.05,46.96,81272124.27
NYSE:PBA,34.13,43.44,37.98,37.53,58066009.83
NYSE:BFAM,103.75,141.9,116.82,118.35,52363063.51
