ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.55,12.13,13518820.49
NYSE:TEO,6.43,15.535,7.43,7.29,2346740.33
NASDAQ:CHDN,85.58,150.21,96.78,96.07,63790958.74
NYSE:CAVA,61.9,172.4299,65.14,63.08,257272084.40
NYSE:ABM,40.85,59.15,45.31,44.78,30625532.41
NYSE:CTRA,22.4631,29.95,23.47,24.55,172868549.57
NYSE:INVH,29.28,36.75,29.69,29.53,150108804.74
NYSE:ETR,73.15,158.07,90.85,88.26,228246629.52
NYSE:HUYA,2.21,6.43,3.35,3.37,5585849.75
NYSE:SG,8.11,45.12,8.34,8.86,42256919.03
NASDAQ:CPRT,44.9538,64.38,45.28,46.57,400086472.29
NASDAQ:BFST,20.07,30.2978,24.15,23.92,2312565.18
NASDAQ:TXRH,148.73,206.04,159.64,165.61,193842346.60
NYSE:CAL,12.09,34.38,13.92,15.2,13738102.88
NASDAQ:WEN,9.08,20.6,9.09,9.56,85435852.56
NYSE:ACVA,9.845,23.456,10.13,10.04,40038502.28
NYSE:CCI,84.2,119.56,94.35,93.57,307980235.15
NYSE:SITC,8.6,60.51,8.76,8.73,11917695.88
NYSE:YUM,122.13,163.3,149.44,148.01,318915153.58
NASDAQ:HPK,6.6,16.5597,6.93,7.48,3124929.92
