date,symbol,amount
2025-11-12,NYSE:SEM,0.0625
2026-03-02,NYSE:SEM,0.0625
2025-10-03,NYSE:BTI,0.749068
2025-12-30,NYSE:BTI,0.749068
2025-11-17,NASDAQ:MRX,0.15
2025-12-01,NYSE:ALIT,0.04
2025-12-09,NYSE:CNI,0.641021
2025-11-07,NYSE:UL,0.5258
2026-02-27,NYSE:UL,0.5547
2025-11-14,NYSE:EQNR,0.37
2026-02-17,NYSE:EQNR,0.37
2025-10-16,NYSE:AIV,2.23
2026-02-27,NYSE:AIV,1.45
2025-10-09,NYSE:UDR,0.43
2026-01-12,NYSE:UDR,0.43
2025-10-10,NYSE:WPP,0.503325
2025-11-18,NASDAQ:TRI,0.595
2026-02-17,NASDAQ:TRI,0.655
2025-11-13,NYSE:ETR,0.64
2026-02-09,NYSE:ETR,0.64
2025-11-05,NYSE:WCN,0.35
2026-02-25,NYSE:WCN,0.35
2025-09-16,NYSE:WU,0.235
2025-12-22,NYSE:WU,0.235
2025-09-15,NYSE:CVE,0.144555
2025-12-15,NYSE:CVE,0.145283
