Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	18.98	2025-08-13	0.07825	Buy 55 at $12.65 ~= $696	-1.421050161148737	11.262546802702058
NASDAQ:WSFS	0.9978532195091248	62.11	2025-08-08	0.155		-194.1737619252055	-182.11775782476022
NASDAQ:SYBT	0.9532044529914856	76.72	2025-09-15	0.31		-78.99522282595086	-76.04694133067666
NYSE:FCF	0.9421902894973755	18.69	2025-08-08	0.1325		-71.75530247023315	-71.32541476972534
NASDAQ:SBSI	0.9323417544364929	31.14	2025-08-21	0.36		-205.7512040265873	-207.6343338707514
NYSE:GNTY	0.9264553189277649	53.20	2025-09-19	0.245		-167.6054800888332	-163.1440156474154
NASDAQ:PFIS	0.9188576936721802	53.53	2025-08-29	0.6175		-372.2233941905859	-362.39630529589016
NASDAQ:FFIN	0.9165171384811401	36.48	2025-09-15	0.1825		-28.660477369401487	-27.6158736246969
NASDAQ:AMAL	0.9157510995864868	29.51	2025-08-05	0.135		-166.12215822150338	-164.75036510634325
NASDAQ:CCNE	0.9146327972412109	26.87	2025-08-29	0.18		-130.42807795286197	-127.85171995121149
NYSE:SFBS	0.9034277200698853	87.87	2025-10-01	0.32625		-111.58228141755967	-110.48379921340835
NASDAQ:STRA	0.8937609195709229	90.29	2025-09-05	0.6		136.46354117823122	111.51206476672901
NASDAQ:MBWM	0.8880007863044739	48.85	2025-09-05	0.365		-151.6559533735264	-139.08176090675985
NASDAQ:UCB	0.8825940489768982	33.92	2025-09-15	0.24		-123.38858383364726	-117.12190722197647
NASDAQ:FISI	0.8767645359039307	29.07	2025-09-15	0.305		-141.25909092975022	-140.56238633157517
NYSE:FFWM	0.8766334652900696	6.16				-102.88052523019701	-101.45822588969276
NASDAQ:SFNC	0.8759556412696838	20.91	2025-09-15	0.21125		-116.95220679431092	-113.96242301254874
NASDAQ:NBBK	0.8727853894233704	19.38	2025-08-06	0		-58.690196534353944	-57.65987600081126
NASDAQ:BANF	0.8706663250923157	139.58	2025-09-30	0.46		21.91789290885617	12.812995249142885
NASDAQ:NECB	0.8666267991065979	22.13	2025-10-03	0.175		-25.07105615247254	-23.374869347269353
