ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.64,12.35,13213631.32
NYSE:BTI,34.17,59.29,53.0,54.7,218450067.56
NYSE:HUYA,2.21,6.43,3.37,3.46,4548890.71
NYSE:CP,66.49,86.56,73.51,75.61,217727588.51
NYSE:WIT,2.61,7.3,2.65,2.8,25448840.54
NYSE:OBK,28.8,41.165,35.36,35.74,6696664.92
NYSE:CNI,91.07,118.14,92.88,93.32,155679795.10
NASDAQ:HBCP,39.59,61.07,55.98,56.07,1831957.73
NYSE:BBD,1.84,3.41,3.3,3.33,182786456.55
NYSE:UL,54.32,65.87,59.28,61.2,143227876.81
NYSE:CL,78.76,104.16,79.59,81.17,510885952.92
NASDAQ:BFST,20.07,30.2978,24.21,24.21,2533083.69
NYSE:NWG,8.695,15.5158,14.02,13.89,38400240.28
NYSE:WU,7.85,12.395,7.95,8.14,81290835.89
NYSE:FND,66.01,124.68,76.54,83.37,150319231.37
NYSE:STLA,8.393,16.29,9.23,9.88,175358324.86
NYSE:WPP,23.43,57.37,24.04,24.04,12352210.49
NYSE:IBN,27.416,34.565,30.62,31.97,156536709.88
NYSE:MFG,4.0,6.87,6.85,6.64,15618935.24
NYSE:SUPV,4.87,19.75,5.4,5.02,14815065.42
