ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.63,12.81,11558719.69
NYSE:TEO,6.43,15.535,6.52,7.42,2529804.47
BATS:CBOE,187.3,255.27,234.43,236.37,171576283.18
NYSE:ETR,73.15,158.07,87.83,89.86,208723465.85
NYSE:BTI,34.17,59.29,54.92,57.31,202741112.84
NYSE:HUYA,2.21,6.43,3.51,3.44,5180885.11
NASDAQ:LAMR,99.84,139.875,125.32,128.82,73443102.66
NASDAQ:AEP,89.91,115.36,106.44,108.74,300703022.01
NYSE:SITC,8.6,60.51,8.91,9.03,11127200.06
NYSE:MNR,12.4,18.9973,13.54,13.64,3212103.99
NYSE:ED,87.28,114.87,96.35,97.7,162798605.50
NYSE:ALL,176.0001,214.76,205.68,202.47,296599959.02
NASDAQ:XEL,62.12,74.57,72.17,72.85,379336650.81
NASDAQ:CHDN,85.58,150.21,96.39,98.82,51113624.69
NYSE:IDA,99.81,128.5,125.61,125.73,36837774.89
NYSE:PGR,228.5409,292.99,242.0,248.8,631940771.10
NYSE:DVN,25.89,43.295,35.01,35.29,253813107.87
NYSE:INVH,29.37,36.75,29.52,30.62,130580867.20
NYSE:OGE,39.1,46.91,43.87,44.2,44710594.26
NYSE:TDG,1183.6,1623.825,1286.12,1293.3,531715085.55
