date,symbol,amount
2025-11-12,NYSE:SEM,0.0625
2026-03-02,NYSE:SEM,0.0625
2025-10-03,NYSE:BTI,0.749068
2025-12-30,NYSE:BTI,0.749068
2025-10-16,NYSE:AIV,2.23
2026-02-27,NYSE:AIV,1.45
2025-11-14,NYSE:EQNR,0.37
2026-02-17,NYSE:EQNR,0.37
2025-10-09,NYSE:UDR,0.43
2026-01-12,NYSE:UDR,0.43
2025-11-24,NYSE:TEO,0.048569
2025-11-21,NYSE:NGG,1.0657
2025-12-26,NYSE:PBR,0.243115
2025-11-17,NYSE:FTS,0.456152
2026-02-17,NYSE:FTS,0.469
2025-11-14,NYSE:BP,0.4992
2026-02-20,NYSE:BP,0.4992
2025-09-30,NYSE:SMFG,0.299931
2025-12-01,NYSE:CPA,1.61
2026-02-27,NYSE:CPA,1.71
2025-12-03,NYSE:SU,0.429541
2026-02-20,NYSE:BCS,0.306857
2025-09-18,NYSE:SGHC,0.04
2025-12-15,NYSE:SGHC,0.04
2026-02-02,NYSE:SGHC,0.25
