Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	0.9491151571273804	13.75	2025-08-13	0.07825		-1.301429243873812	11.573588176930476
NYSE:BTI	0.8848355412483215	60.21	2025-10-03	0.6005	ADR	0	0
NYSE:HUYA	0.8520552515983582	3.74	2025-07-01	0	ADR	1.370682619912769	1.370682619912769
NYSE:NGG	0.717648446559906	74.64			ADR	0	0
NYSE:AIV	0.716320812702179	7.92				40.33103119677986	20.87108710573325
NYSE:UDR	0.7145066857337952	40.74	2025-07-10	0.4275		39.52743132158205	60.980670361172415
NYSE:EQNR	0.7060922980308533	25.51	2025-11-14	0.365	ADR	68.68092396893196	30.134837335565997
NYSE:JHX	0.6889991164207458	20.92			ADR	19.858141192911486	23.77597378765066
NYSE:EDN	0.6750223636627197	18.87			ADR	-43.921921681986426	-21.20662238803628
NYSE:TTE	0.6710038185119629	63.82	2025-09-30	0.90925	ADR	31.115008051362885	98.60017898429257
NYSE:UBS	0.665316641330719	42.37			ADR	1445.998455914194	1457.5540177045034
NYSE:SMFG	0.6639376282691956	17.39			ADR	-204.14101260758207	-198.82695764217945
NYSE:FTS	0.6592337489128113	51.32	2025-08-19	0.60875		-14.962474109313758	9.946487633673787
NYSE:PBR	0.6586964130401611	13.36	2025-08-25	0.33375	exDate: 2025-06-04 amount: 72.82; ADR	23.039446871881616	83.13818697470315
NYSE:BP	0.6579869985580444	36.00	2025-08-15	0.08075	ADR	37.95986772312817	136.84392839145306
NYSE:SGHC	0.6429323554039001	13.43	2025-09-18	0.0385		13.599903394482439	13.599903394482439
NYSE:HBM	0.6368708610534668	14.12	2025-09-02	0.0035		25.2789088019878	39.008436359325714
NASDAQ:ERIC	0.6353060007095337	8.29	2025-09-29	0.7125	ADR	8.287688568266898	12.37593137148952
NASDAQ:GAMB	0.6322913765907288	8.42				14.560918235145818	21.036016424797165
NYSE:CPA	0.6322079300880432	123.18	2025-08-29	1.61		584.3225311769078	600.2326762303798
