ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.24,13.25,11167758.88
NYSE:BTI,34.17,59.29,56.03,56.19,262119840.41
NYSE:HUYA,2.21,6.43,3.51,3.48,5975710.78
NYSE:AIV,6.89,9.415,7.42,7.71,9790723.55
NYSE:NGG,55.82,74.82,71.62,70.42,41971825.60
NYSE:UDR,36.61,47.55,37.76,38.75,103606015.59
NYSE:EQNR,21.405,28.265,24.4,24.28,87374386.67
NYSE:TEO,6.95,15.535,7.11,7.15,2811763.42
NYSE:JHX,17.91,43.57,20.14,20.17,123557699.85
NYSE:EDN,16.43,51.69,16.7,17.38,3510048.06
NYSE:SMFG,11.83,17.46,16.77,16.67,31914003.66
NYSE:UBS,25.745,41.7,41.59,40.54,64938314.39
NYSE:PBR,11.0329,15.34,12.85,12.24,246501705.54
NYSE:FTS,40.32,51.45,49.38,48.91,23949917.04
NYSE:BP,25.2249,35.545,34.21,33.91,242056200.19
NYSE:CPA,82.54,121.625,116.12,115.06,32595148.50
NYSE:SGHC,3.44,13.465,12.69,12.65,51194990.08
NYSE:CEPU,8.3,16.6,8.4,8.73,3891671.24
NYSE:ING,15.085,25.81,25.75,24.62,74898449.82
NASDAQ:LX,1.63,11.635,5.75,6.13,13647108.82
