Stock	Score	Target	ExDividendDate	DividendPerShare	Notes	intrinsicValuePerShareBasic	intrinsicValuePerShareAdjusted
NYSE:SEM	1	19.08	2025-08-13	0.07825	Buy 55 at $12.72 ~= $700	-1.6221145226139315	11.083672581202935
NASDAQ:WSFS	1	82.91	2025-08-08	0.155		-194.37236300709966	-182.27209124108364
NASDAQ:AMAL	1	41.34	2025-08-05	0.135		-166.1667943520346	-164.7905535259266
NASDAQ:CCNE	1	37.86	2025-08-29	0.18		-130.20127206679607	-127.62003112936632
NASDAQ:FISI	1	40.96	2025-09-15	0.305		-141.3301792185157	-140.6341910315461
NASDAQ:ORRF	1	52.02	2025-08-05	0.245		-130.480375070427	-117.85964516493726
NASDAQ:PFIS	1	75.70	2025-08-29	0.6175		-371.89736974162605	-362.04946470613066
NASDAQ:NECB	0.9940807223320007	23.80	2025-10-03	0.175		-24.764385202252548	-23.061817602314523
NASDAQ:MBWM	0.9900952577590942	50.37	2025-09-05	0.365		-151.19470012696857	-138.5726337528085
NASDAQ:BANF	0.9830737113952637	142.42	2025-09-30	0.46		22.071875288038314	12.921377478138698
NASDAQ:NBBK	0.9819670915603638	19.69	2025-08-06	0		-58.64493151807496	-57.61178983648207
NASDAQ:SYBT	0.9707158803939819	77.35	2025-09-15	0.31		-78.77397197029524	-75.81839043622313
NASDAQ:INDB	0.9690729379653931	75.94	2025-09-29	0.58		-109.7510294661169	-96.395824909435
NASDAQ:FMBH	0.9646794199943542	42.01	2025-08-15	0.24		-210.63231629002524	-196.1858185967951
NASDAQ:MSBI	0.9602231979370117	18.98	2025-08-15	0.31		-206.37842243882403	-196.19512584978975
NASDAQ:BFST	0.9598367214202881	25.92	2025-08-15	0.14		-163.37508478141527	-159.94186152642575
NASDAQ:FULT	0.9524068236351013	20.15	2025-10-01	0.1775		-97.91497460334632	-93.0340212419043
NASDAQ:FCBC	0.9462757706642151	38.74	2025-08-08	0.31		-66.54543214664928	-61.11190729127179
NASDAQ:HBCP	0.9441621899604797	59.21	2025-08-04	0.2625		-266.8087213282031	-261.21968529199484
NASDAQ:FFIC	0.9384305477142334	14.85	2025-09-05	0.22		-186.54097652058022	-184.15910482654823
