ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.51,13.1,11078516.26
NYSE:ETR,73.15,158.07,90.29,87.75,199416709.86
BATS:CBOE,187.3,255.27,234.21,232.58,174611721.43
NYSE:ALIT,3.55,8.925,3.68,3.78,29196607.06
NASDAQ:EPIX,0.1912,7.88,0.2029,0.2329,952220.90
NYSE:ALL,176.0001,214.76,200.39,201.53,250088472.13
NYSE:TEO,6.95,15.535,7.12,8.52,2728772.78
NASDAQ:RCAT,2.31,15.2737,10.99,8.52,65148970.84
NYSE:CAVA,63.17,172.4299,63.63,66.63,225508038.91
NYSE:DHR,171.0,279.9,190.05,200.21,663026587.01
NASDAQ:DNUT,2.5,12.68,3.16,3.38,11092187.20
NASDAQ:CME,212.382,290.79,262.3,261.94,503588373.60
NASDAQ:NFE,1.26,16.66,1.31,2.45,22035116.05
NASDAQ:XRX,3.445,11.29,3.68,3.92,14060096.61
NYSE:CNI,91.07,121.12,93.42,96.55,182365502.85
NYSE:TDG,1183.6,1623.825,1271.45,1271.04,589187718.66
NYSE:PGR,228.5409,292.99,248.28,243.86,559170711.54
NYSE:HUYA,2.21,6.43,3.51,3.58,7314895.44
NASDAQ:EXC,35.94,48.11,43.38,43.43,206651977.04
NASDAQ:LAMR,99.84,139.875,127.6,128.0,65053386.48
