ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,13.25,13.01,11017313.29
NYSE:BTI,34.17,59.29,56.19,56.89,277577216.04
NYSE:PM,116.12,186.69,162.72,167.13,971670069.63
NYSE:TEO,7.14,15.535,7.15,9.0,2478574.80
NASDAQ:EPIX,0.2222,7.88,0.2369,0.24,13133733.74
NYSE:ALIT,3.615,8.925,3.75,3.88,30464378.13
NASDAQ:EEFT,85.24,114.25,90.5,93.19,71249236.64
NASDAQ:MORN,250.34,365.0,257.72,262.42,87795633.14
NYSE:HUYA,2.21,6.43,3.48,3.58,6200726.30
NASDAQ:PAYX,129.2,161.24,135.43,139.455,270870677.10
NASDAQ:AEP,89.91,115.36,107.55,111.02,363691890.66
NYSE:EIX,47.73,88.645,53.3,56.13,154052623.60
NYSE:ETR,73.15,158.07,86.83,88.09,225130984.11
NYSE:DEA,7.79,23.6,23.41,22.89,14075263.35
NASDAQ:MRVL,47.085,127.48,66.0,62.865,2045918105.00
NASDAQ:ADP,269.7,329.9295,298.43,304.05,471368265.80
NASDAQ:PAYO,5.71,11.29,6.76,6.95,18670268.30
NYSE:PCG,12.97,21.72,14.56,15.28,275199326.52
NASDAQ:CAN,0.5347,3.27,0.7029,0.745,14028095.13
NYSE:BB,2.24,6.24,3.86,3.83,24154719.77
