date,symbol,amount
2025-11-12,NYSE:SEM,0.0625
2025-10-10,NYSE:WPP,0.503325
2025-10-16,NYSE:FMX,1.998231
2026-01-16,NYSE:FMX,3.465718
2025-11-03,NYSE:AGRO,0.17485
2025-12-01,NYSE:ALIT,0.04
2025-09-17,NASDAQ:HRZN,0.11
2025-10-16,NASDAQ:HRZN,0.11
2025-11-17,NASDAQ:HRZN,0.11
2025-12-17,NASDAQ:HRZN,0.11
2026-01-16,NASDAQ:HRZN,0.11
2026-02-17,NASDAQ:HRZN,0.11
2025-12-29,NYSE:TKC,0.105736
2025-09-26,NASDAQ:PSEC,0.045
2025-10-29,NASDAQ:PSEC,0.045
2025-11-25,NASDAQ:PSEC,0.045
2025-12-29,NASDAQ:PSEC,0.045
2026-01-28,NASDAQ:PSEC,0.045
