ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NYSE:SEM,11.65,40.98,12.92,13.02,10979147.57
NASDAQ:EPIX,0.2222,7.88,0.24,0.2388,3865653.44
NYSE:ALIT,3.615,8.925,3.71,3.93,30344581.78
NYSE:HUYA,2.21,6.43,3.52,3.53,6197294.58
NYSE:ETR,73.15,158.07,87.01,87.41,228176432.12
NASDAQ:SBUX,75.5,117.46,83.81,89.78,734389060.78
NYSE:PM,116.12,186.69,164.74,167.4,952332156.24
NYSE:NOTE,0.4031,5.59,4.73,5.07,1620897.22
NYSE:FI,128.22,238.59,136.41,136.78,537893603.29
NYSE:PAR,46.24,82.24,46.86,49.26,36021792.30
NYSE:PCG,12.97,21.72,14.97,15.32,296464135.13
NYSE:BTI,34.17,59.29,56.26,55.24,270842245.50
NASDAQ:PAYX,129.2,161.24,134.41,135.96,265873110.19
NASDAQ:EEFT,85.24,114.25,91.34,91.23,70038819.97
NYSE:TEO,7.14,15.535,7.25,8.52,2586484.16
NYSE:CMG,39.23,66.74,39.46,41.75,761537291.71
NYSE:COTY,3.67,9.7,4.25,4.34,50461807.51
NYSE:EIX,47.73,88.645,54.77,55.79,162914620.77
NYSE:OGE,39.1,46.91,43.79,44.54,44720724.97
NASDAQ:PTLO,6.465,15.78,6.52,6.9,21922783.52
