ticker,week52_low,week52_high,close_score_date,close_5d_prior,adv_dollar_10d
NASDAQ:IXHL,0.08,2.25,0.4078,0.4788,16295984.70
NYSE:RF,17.74,27.95,27.84,26.41,274200582.87
NYSE:MPW,3.51,6.34,5.13,5.61,32590872.70
NYSE:BHP,39.73,61.27,60.92,58.97,182169794.28
NASDAQ:TEAM,139.7,325.9999,163.265,156.54,342301417.25
NASDAQ:NVX,0.81,3.86,1.09,1.14,1174779.30
NYSE:VMC,215.08,311.74,299.27,293.65,226988705.69
NASDAQ:ADTN,6.93,12.44,8.68,8.54,12391529.15
NYSE:HMC,23.41,34.89,30.82,29.66,32181600.57
NYSE:EHC,87.85,127.99,106.85,113.02,100263811.53
NASDAQ:ROAD,64.7925,138.9,109.98,105.38,43949433.37
NYSE:HCC,38.0,85.86,84.12,82.61,48979705.83
NYSE:WDS,11.26,17.7,16.38,16.89,8896797.90
NYSE:PRA,13.9,24.22,24.16,23.86,7933314.50
NYSE:TM,155.0,211.24,203.56,198.27,63372021.42
NYSE:SFBS,66.48,96.46,75.5,71.71,18911073.00
NASDAQ:IMRN,1.0,2.483,1.05,1.56,3599980.59
NASDAQ:LAKE,8.31,27.2799,9.14,15.22,4844996.24
NASDAQ:MESO,9.61,22.0,18.4,17.19,4063781.34
NASDAQ:TBRG,17.71,32.0,22.83,23.59,2507177.80
